V4	Cdk9as_3MBPP1_18Cr1_pr_counts	Cdk9as_3MBPP1_18Cr1gb_counts	Cdk9as_3MBPP1_18Cr1term_counts	Cdk9as_3MBPP1_18Cr1pr_map	Cdk9as_3MBPP1_18Cr1gb_map	Cdk9as_3MBPP1_18Cr1term_map	Cdk9as_3MBPP1_18Cr1pr_density	Cdk9as_3MBPP1_18Cr1pr_densityRPKM	Cdk9as_3MBPP1_18Cr1gb_density	Cdk9as_3MBPP1_18Cr1gb_densityRPKM	Cdk9as_3MBPP1_18Cr1pause_index_CI_low	Cdk9as_3MBPP1_18Cr1pause_index_CI_high	Cdk9as_3MBPP1_18Cr1pause_index_scaled	Cdk9as_3MBPP1_18Cr1pause_index_CI_low_scaled	Cdk9as_3MBPP1_18Cr1pause_index_CI_high_scaled	Cdk9as_3MBPP1_18Cr1_ExpPR	Cdk9as_3MBPP1_18Cr1_ExpGB	Cdk9as_3MBPP1_18Cr1Fexact_Pval
SPCC736.11	4	255	18	100	2792	300	0.04	12.1018564852941	0.0913323782234957	27.6322833430337	0.00498349546733099	0.0435446511200413	0.437960784313726	0.139139193447881	1.21576665927155	8	96	1
SPCC736.12c	6	955	17	100	2835	300	0.06	18.1527847279412	0.336860670194004	101.915987155696	0.00254698306090836	0.0144659410382777	0.178115183246073	0.072206969776752	0.410109428435173	26	80	1
SPCC736.13	5	305	31	100	1237	300	0.05	15.1273206066177	0.246564268391269	74.5971347618171	0.00598857879907401	0.0410136102370982	0.202786885245902	0.0740787197445455	0.507338358632905	20	85	1
SPCC736.14	2	223	17	100	3900	300	0.02	6.05092824264706	0.0571794871794872	17.2994486937217	0.00154349889403641	0.0364691422191435	0.349775784753363	0.0601964568674201	1.4222965465466	5	97	1
SPCC736.15	51	2536	111	100	2405	300	0.51	154.2986701875	1.05446985446985	319.026071171579	0.0150826278693406	0.0267409902435662	0.483655362776025	0.362737200257642	0.643120815357768	77	74	1
SPCC737.02c	75	638	23	100	854	300	0.75	226.909809099265	0.747072599531616	226.024134590681	0.0918399380685015	0.150253152090193	1.00391849529781	0.784313071105003	1.28316191885025	74	101	1
SPCC737.03c	2	844	252	100	3537	300	0.02	6.05092824264706	0.238620299689002	72.1937155328544	0.000409750361544543	0.00957825541895864	0.0838151658767772	0.0144928702878305	0.338782894168567	19	83	1
SPCC737.04	1	748	12	100	2289	300	0.01	3.02546412132353	0.326780253385758	98.8661932175623	6.97019155431296e-05	0.00869991038692219	0.0306016042780749	0.00159547684678224	0.199140948756649	24	77	1
SPCC737.05	39	428	14	100	2729	300	0.39	117.993100731618	0.156834005130084	47.4495655524541	0.0647048928914797	0.12781929761392	2.48670560747664	1.76579652700848	3.48818863188387	18	121	0.0635098200553675
SPCC737.06c	4	168	8	100	1392	300	0.04	12.1018564852941	0.120689655172414	36.5142221539047	0.0075320723158187	0.0664138950561328	0.331428571428571	0.104846446636196	0.924481419181369	11	93	1
SPCC737.07c	0	184	13	100	2430	300	0	0	0.0757201646090535	22.9088641285403	0.000494566438099525	0.0261571713992749	0	0.0120179644458184	0.635619265002381	7	93	1
SPCC737.08	12	2295	18	100	14152	300	0.12	36.3055694558824	0.162167891464104	49.0633137255335	0.00282865612965387	0.00943253130359196	0.73997385620915	0.400311415468615	1.33489183008433	15	97	1
SPCC737.09c	7	363	8	100	2721	300	0.07	21.1782488492647	0.133406835722161	40.36175950167	0.00838467757629204	0.0420049390904938	0.524710743801653	0.228147076850907	1.14295439265234	12	95	1
SPCC74.01	8	267	5	100	2114	300	0.08	24.2037129705883	0.126300851466414	38.2118694604249	0.013776204047412	0.0623477651744975	0.633408239700375	0.291228953562289	1.31803175578888	12	96	1
SPCC74.02c	36	541	3	100	3427	300	0.36	108.916708367647	0.157864021009629	47.7611931612498	0.0467582516450271	0.0942747860891274	2.28044362292052	1.60240528387508	3.2307969192744	18	118	0.506569757123066
SPCC74.03c	19	600	3	100	2584	300	0.19	57.4838183051471	0.232198142414861	70.2507148914133	0.0194752573786524	0.0508734648969503	0.818266666666667	0.503240650664377	1.3145703329372	22	97	1
SPCC74.04	4	213	5	100	2836	300	0.04	12.1018564852941	0.0751057827926657	22.7229851143128	0.00595646982454793	0.0522267511707544	0.532582159624413	0.168925484224179	1.48115066320259	7	97	1
SPCC74.05	32	613	217	100	477	300	0.32	96.814851882353	1.28511530398323	388.807024396504	0.0359590378645031	0.0753727361537255	0.249004893964111	0.17152461061368	0.359527951453271	74	58	1
SPCC74.06	12	1215	75	100	7222	300	0.12	36.3055694558824	0.168235945721407	50.8991817697049	0.00533541094248305	0.0178434334177905	0.713283950617284	0.385323378266126	1.28865276143283	16	96	1
SPCC74.09	0	62	2	100	4819	300	0	0	0.0128657397800374	3.89248340987879	0.00147125141445871	0.0783875109585982	0	0.0708996056627655	3.77749415309484	1	99	1
SPCC757.02c	0	2	0	93	1947	300	0	0	0.00102722136620442	0.31078213881084	0.0514242900386907	4.05388820080272	0	1.07659239468098	84.8701110426119	0	93	1
SPCC757.03c	1	83	0	100	1171	300	0.01	3.02546412132353	0.0708795900939368	21.4443656763325	0.000622130592304054	0.0796215011770904	0.141084337349398	0.00728514923588048	0.932367778783729	6	95	1
SPCC757.04	3	366	7	100	2240	300	0.03	9.07639236397059	0.163392857142857	49.4339226966256	0.00210646735069571	0.0262723398906201	0.183606557377049	0.047184868655584	0.58850041354989	14	89	1
SPCC757.05c	3	521	5	100	1390	300	0.03	9.07639236397059	0.374820143884892	113.400489727306	0.00148196020891315	0.0184244093086822	0.0800383877159309	0.0205992469038928	0.256099289390683	28	75	1
SPCC757.06	0	2	8	100	271	300	0	0	0.00738007380073801	2.23281484968526	0.0514242900386907	4.05388820080272	0	0.139359826004852	10.9860370241754	0	100	1
SPCC757.07c	1	103	2	100	1979	300	0.01	3.02546412132353	0.0520464881253158	15.7464782464034	0.000502381202177598	0.0639453086296244	0.192135922330097	0.00994212399109466	1.26547765778027	4	97	1
SPCC757.08	3	187	1	100	1451	300	0.03	9.07639236397059	0.128876636802205	38.9911640721916	0.00410343018548951	0.0517063226926216	0.232780748663102	0.0595407719914528	0.750258742269939	11	92	1
SPCC757.09c	27	1626	4	100	2669	300	0.27	81.6875312757354	0.609216935181716	184.316397949497	0.0111251243554781	0.0246080441122919	0.443191881918819	0.29692956904771	0.65678869735707	48	79	1
SPCC757.10	3	56	4	100	1034	300	0.03	9.07639236397059	0.0541586073500967	16.3854923398567	0.0134015181378043	0.177272425514119	0.553928571428571	0.138571697544896	1.83299687981599	5	98	1
SPCC757.11c	34	625	16	100	1801	300	0.34	102.865780125	0.347029428095503	104.992508374637	0.0378979005753468	0.0777024324759626	0.979744	0.682541189361996	1.39942080889209	34	100	1
SPCC757.12	81	2239	46	100	2447	300	0.81	245.062593827206	0.914997956681651	276.829348902468	0.0287926311321399	0.0453936036201167	0.885247878517195	0.704555683803464	1.11078148058426	86	95	1
SPCC757.13	1	319	16	100	2442	300	0.01	3.02546412132353	0.130630630630631	39.521828611884	0.000163173660918847	0.0204525853956386	0.076551724137931	0.00398470079963824	0.499452135361495	11	90	1
SPCC757.15	3	158	1	100	1574	300	0.03	9.07639236397059	0.100381194409149	30.3699702140482	0.00484803827694249	0.0613238949457452	0.298860759493671	0.0763081224790748	0.965238106446029	9	94	1
SPCC777.02	11	372	9	100	2181	300	0.11	33.2801053345588	0.170563961485557	51.6035145865362	0.015406622579358	0.0552176404154134	0.64491935483871	0.336018438455797	1.20429673746017	16	95	1
SPCC777.03c	4	97	6	100	3137	300	0.04	12.1018564852941	0.0309212623525661	9.35511698337209	0.0129274537247367	0.116217329160722	1.29360824742268	0.405534223344989	3.64573761577183	3	101	1
SPCC777.04	2	23	1	100	1596	300	0.02	6.05092824264706	0.0144110275689223	4.36000468611787	0.0141770511003493	0.379382372512883	1.38782608695652	0.226265735561575	6.05494266530561	1	101	1
SPCC777.05	6	290	20	100	1247	300	0.06	18.1527847279412	0.232558139534884	70.3596307284542	0.00833527083246675	0.0479613717214522	0.258	0.10394082728086	0.598078305366509	20	86	1
SPCC777.06c	2	171	7	100	1412	300	0.02	6.05092824264706	0.121104815864023	36.6398275316093	0.00200895647077093	0.0476769849480969	0.165146198830409	0.0283664653672855	0.673199027467129	11	91	1
SPCC777.07	1	83	2	100	3286	300	0.01	3.02546412132353	0.0252586731588558	7.64192093943558	0.000622130592304054	0.0796215011770904	0.395903614457831	0.0204432112631112	2.61636252867919	2	99	1
SPCC777.08c	5	209	6	100	1521	300	0.05	15.1273206066177	0.13740959894806	41.5727811542813	0.00870832253785221	0.0600875248326237	0.363875598086124	0.132453585800732	0.913931252704207	12	93	1
SPCC777.09c	88	2385	25	100	1693	300	0.88	266.240842676471	1.4087418783225	426.209800907066	0.0296450582559882	0.0458690220262099	0.624670859538784	0.50189083627388	0.776562542903733	109	79	1
SPCC777.10c	7	48	371	100	989	300	0.07	21.1782488492647	0.0485338725985844	14.6837490215904	0.0603782279264116	0.335014835715109	1.44229166666667	0.597140674192211	3.31329672522243	4	103	1
SPCC777.11	0	60	7	100	1771	300	0	0	0.0338791643139469	10.2500196092271	0.00152047587690972	0.0810402206892091	0	0.0269276277800712	1.43522230840589	3	97	1
SPCC777.12c	5	208	0	100	1350	300	0.05	15.1273206066177	0.154074074074074	46.6145583137255	0.00874971574845132	0.0603800186220615	0.324519230769231	0.118121162604093	0.81513025139783	14	91	1
SPCC777.13	19	596	63	100	2844	300	0.19	57.4838183051471	0.209563994374121	63.4028346100149	0.0196049687496277	0.0512175681233469	0.906644295302014	0.557565311239411	1.45662763742799	20	99	1
SPCC777.14	21	34	18	100	1788	300	0.21	63.5347465477942	0.0190156599552573	5.75311969379195	0.346276887362623	1.09604513709073	11.0435294117647	6.19143074604369	19.5972870511822	2	119	8.2109222536298e-09
SPCC777.15	15	190	2	100	1419	300	0.15	45.381961819853	0.133897110641297	40.510090419413	0.0449009004571363	0.136507675880304	1.12026315789474	0.637143777486763	1.93704392074152	13	102	1
SPCC777.17c	3	109	39	100	943	300	0.03	9.07639236397059	0.11558854718982	34.9709002358712	0.00699175106130252	0.0894273075487813	0.25954128440367	0.0659322125080828	0.843299510185008	10	93	1
SPCC790.02	7	347	66	100	3184	300	0.07	21.1782488492647	0.108982412060302	32.9722377543739	0.00876817055856439	0.0439585440278009	0.642305475504323	0.27917855058469	1.39964004184518	10	97	1
SPCC790.03	22	270	17	100	1307	300	0.22	66.5602106691177	0.206579954093344	62.5000239294073	0.0514091932572619	0.127939013316005	1.06496296296296	0.671918155872414	1.67216290404018	20	102	1
SPCC794.01c	4	33	2	100	2235	300	0.04	12.1018564852941	0.0147651006711409	4.46712823282669	0.0364931372404392	0.357924551061431	2.70909090909091	0.815621617323816	7.99961371622298	1	103	1
SPCC794.02	0	36	14	100	2313	300	0	0	0.0155642023346304	4.70889357404441	0.00254044356681343	0.136449384104687	0	0.0587604597003946	3.15607425434142	1	99	1
SPCC794.03	14	212	14	100	1841	300	0.14	42.3564976985294	0.115154807170016	34.8396737490814	0.0368957199184157	0.116007856639255	1.21575471698113	0.679250203698033	2.13570464072868	11	103	1
SPCC794.04c	0	32	4	100	3692	300	0	0	0.00866738894907909	2.62228742909949	0.00286022979559656	0.15399674612007	0	0.105599684053425	5.68555986675297	0	100	1
SPCC794.06	29	475	28	100	2958	300	0.29	87.7384595183824	0.160581473968898	48.5833488042149	0.0411625898958622	0.0899883456127723	1.80593684210526	1.2175894091196	2.6618552632258	17	112	1
SPCC794.07	135	1551	33	100	1841	300	1.35	408.437656378677	0.842476914720261	254.888367852949	0.072703958326127	0.104141227399765	1.60241779497099	1.338479872784	1.91723999642968	107	128	1
SPCC794.08	145	655	6	100	2416	123	1.45	438.692297591912	0.271109271523179	82.0231373951537	0.1841507274468	0.265990512001854	5.34839694656489	4.4490815751147	6.4263307699648	52	193	1.39064276713333e-30
SPCC794.09c	48	269	163	75	350	300	0.64	193.629703764706	0.768571428571429	232.528528181723	0.129632016242939	0.244958075737567	0.83271375464684	0.604949409133716	1.14313768677531	53	70	1
SPCC794.10	9	476	1	100	1824	300	0.09	27.2291770919118	0.260964912280702	78.9539979029606	0.00916591285113572	0.0375751707591723	0.344873949579832	0.167186250404715	0.685371114647302	22	87	1
SPCC794.11c	28	960	14	100	1878	300	0.28	84.7129953970589	0.511182108626198	154.656312911107	0.019641756358448	0.0430203417086732	0.54775	0.368872184411654	0.807922017288884	43	85	1
SPCC794.12c	125	2524	188	100	1705	300	1.25	378.183015165441	1.48035190615836	447.875157901501	0.0412053916321848	0.0594819226969658	0.84439381933439	0.70255192732875	1.01416678198327	134	91	1
SPCC794.15	3	182	131	100	773	300	0.03	9.07639236397059	0.235446313065977	71.233437267902	0.00421504862907186	0.0531433410988334	0.127417582417582	0.0325823259027255	0.410798026693982	19	84	1
SPCC794.16	0	5	1	100	1420	300	0	0	0.00352112676056338	1.06530426807167	0.0190383591688732	1.16008855872718	0	0.270344700197999	16.473257533926	0	100	1
SPCC825.01	6	367	70	100	2754	300	0.06	18.1527847279412	0.133260711692084	40.317550200644	0.00659882119330469	0.0378215541635349	0.450245231607629	0.181731535663611	1.04160560166375	12	94	1
SPCC825.02	37	340	2	100	2196	300	0.37	111.942172488971	0.154826958105647	46.8423406762295	0.0763194305453736	0.154519157073889	2.38976470588235	1.6759746947764	3.3932406893426	18	119	0.223873584472863
SPCC825.03c	16	1007	58	100	1518	300	0.16	48.4074259411765	0.663372859025033	200.701078404005	0.00936367823433232	0.0265401118526042	0.241191658391261	0.142140635597165	0.402878897922532	46	70	1
SPCC825.04c	2	14	228	100	1447	300	0.02	6.05092824264706	0.00967519004837595	2.92719403583479	0.0224451794089099	0.655283897988541	2.06714285714286	0.324781746046927	9.48195800389419	0	102	1
SPCC825.05c	11	205	7	100	1416	300	0.11	33.2801053345588	0.144774011299435	43.8008576886528	0.0277461103929441	0.101000135663152	0.75980487804878	0.392884923164088	1.43016192099024	14	97	1
SPCC830.02	0	4	0	56	795	140	0	0	0.0050314465408805	1.52224609877914	0.0240893601812892	1.52670069174082	0	0.341982881145088	21.6736973202491	0	56	1
SPCC830.03	4	211	15	100	3607	300	0.04	12.1018564852941	0.058497366232326	17.6981682727825	0.00601236755981183	0.0527273614730537	0.683791469194313	0.216866097882413	1.90187592833305	5	99	1
SPCC830.04c	0	0	1	100	231	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPCC830.05c	4	425	13	100	3762	300	0.04	12.1018564852941	0.112971823498139	34.1792198714115	0.00299999851639563	0.0260294997483386	0.354070588235294	0.112859944186804	0.979229780532498	10	94	1
SPCC830.06	6	214	14	100	1088	300	0.06	18.1527847279412	0.196691176470588	59.508209739268	0.0112597682166569	0.0652182937837496	0.305046728971963	0.122506278197227	0.709575036367196	17	89	1
SPCC830.07c	19	564	6	100	1807	300	0.19	57.4838183051471	0.312119535141118	94.4306455133631	0.0207083649593416	0.0541475431553414	0.608741134751773	0.374200154815302	0.97844610481702	28	91	1
SPCC830.08c	4	264	8	100	1213	300	0.04	12.1018564852941	0.217642209398186	65.8468695819796	0.00481495758869079	0.0420468142195359	0.183787878787879	0.0584054355508193	0.51002785648297	18	86	1
SPCC830.09c	3	598	106	100	1926	300	0.03	9.07639236397059	0.31048805815161	93.9370480037109	0.00129171709319351	0.0160436224199855	0.0966220735785953	0.024878471214907	0.309000167808921	24	79	1
SPCC830.10	4	89	3	100	1304	300	0.04	12.1018564852941	0.0682515337423313	20.6492566562726	0.0140624922390869	0.126940862384759	0.586067415730337	0.183374898797693	1.65530884549726	6	98	1
SPCC830.11c	9	116	7	100	1120	300	0.09	27.2291770919118	0.103571428571429	31.335164113708	0.0368526835355662	0.157559474302548	0.868965517241379	0.412750055598341	1.76466611218854	10	99	1
SPCC895.03c	5	178	1	100	1383	300	0.05	15.1273206066177	0.128705712219812	38.9394514530433	0.0102049305479653	0.0707051414221756	0.388483146067416	0.141134189478361	0.977852105868688	11	94	1
SPCC895.04c	4	189	8	100	1401	300	0.04	12.1018564852941	0.134903640256959	40.8146123433367	0.00670445668115039	0.0589420538271481	0.296507936507936	0.093929438102917	0.825778174118345	12	92	1
SPCC895.05	11	505	63	100	5218	300	0.11	33.2801053345588	0.096780375622844	29.2805554095129	0.0113771320840455	0.0405700478196746	1.13659405940594	0.593658752145495	2.11694509523062	9	102	1
SPCC895.06	74	491	10	100	2479	300	0.74	223.884344977941	0.198063735377168	59.9234725118941	0.117105464706791	0.193686472394468	3.73617107942974	2.90304447008136	4.80148765065886	28	146	4.02860365237388e-11
SPCC895.07	7	420	9	100	2655	300	0.07	21.1782488492647	0.15819209039548	47.8604493768694	0.00725435769303706	0.0362634748582519	0.4425	0.192603196750134	0.962795257486589	14	93	1
SPCC895.08c	5	203	12	100	1792	300	0.05	15.1273206066177	0.11328125	34.2728357493681	0.00896272822467165	0.0618862614620173	0.441379310344828	0.160612089786116	1.10900180539935	10	95	1
SPCC895.09c	1	177	20	100	5514	300	0.01	3.02546412132353	0.0321001088139282	9.7117727507121	0.000293415086723515	0.0369944290319505	0.311525423728814	0.0161789078819346	2.03987281682175	3	98	1
SPCC962.01	12	1234	48	100	4746	300	0.12	36.3055694558824	0.260008428150021	78.6646170609616	0.00525350575793663	0.0175678453225937	0.461523500810373	0.249331383271672	0.833769939010298	23	89	1
SPCC962.02c	3	201	5	100	3462	300	0.03	9.07639236397059	0.0580589254766031	17.5655195952059	0.0038201770777188	0.0480669879963688	0.516716417910448	0.132254530430625	1.66407912443429	5	98	1
SPCC962.03c	20	491	9	100	2392	300	0.2	60.5092824264706	0.205267558528428	62.1029633599437	0.0253282436149166	0.0647850357490437	0.974338085539715	0.605851587268805	1.54965805511713	20	100	1
SPCC962.04	147	835	118	100	469	300	1.47	444.743225834559	1.78038379530917	538.648729489371	0.147145307778281	0.210522186345732	0.825664670658683	0.690111493480136	0.987349053961485	158	89	1
SPCC962.05	1	66	3	100	2060	300	0.01	3.02546412132353	0.0320388349514563	9.69323456346374	0.000780207771224561	0.100578560278423	0.312121212121212	0.016072280087226	2.07191834173552	3	98	1
SPCC962.06c	42	775	28	100	1817	300	0.42	127.069493095588	0.42652724270776	129.044286957938	0.0392093753104103	0.0746351319670766	0.984696774193548	0.712434349390155	1.35612034784178	42	100	1
SPCC965.03	18	376	11	100	1644	300	0.18	54.4583541838236	0.228710462287105	69.1955297820954	0.0289110821548382	0.0782495687185877	0.787021276595745	0.475298190625541	1.28642290973358	21	97	1
SPCC965.04c	42	1269	25	100	2326	300	0.42	127.069493095588	0.545571797076526	165.060789766103	0.0240253704183072	0.0454281219875851	0.76983451536643	0.558830115929825	1.05665811743123	50	92	1
SPCC965.05c	7	239	10	100	1051	300	0.07	21.1782488492647	0.227402473834443	68.7998025686322	0.0126841300370569	0.0640724806893716	0.307824267782427	0.133310206689468	0.673401772045296	19	88	1
SPCC965.06	4	337	17	100	1568	300	0.04	12.1018564852941	0.214923469387755	65.0243245463029	0.00377847926036616	0.0328745519073168	0.186112759643917	0.0592465548025414	0.515472973906727	18	86	1
SPCC965.07c	2	926	25	100	1347	300	0.02	6.05092824264706	0.687453600593912	207.986620367156	0.000373521994306908	0.00872840934831674	0.0290928725701944	0.00503134126331405	0.117571673921827	41	61	1
SPCC965.08c	0	64	1	100	2856	300	0	0	0.0224089635854342	6.77975153237766	0.00142511423979771	0.0759029537004353	0	0.0407012626886227	2.16778835768443	2	98	1
SPCC965.09	2	120	31	100	1479	300	0.02	6.05092824264706	0.0811359026369168	24.5473762379191	0.00285266339511756	0.0682465855228701	0.2465	0.0421908916137887	1.00936699988325	7	95	1
SPCC965.10	24	361	16	100	2578	300	0.24	72.6111389117648	0.140031031807603	42.3658862605817	0.0429578002012405	0.10203752006339	1.71390581717452	1.10745208918798	2.63052726723419	15	109	1
SPCC965.11c	0	207	10	60	4572	300	0	0	0.0452755905511811	13.6979674784333	0.000439555521595326	0.0232380741968638	0	0.0334941307455638	1.77074125380102	2	58	1
SPCC965.12	3	224	17	100	1550	265	0.03	9.07639236397059	0.144516129032258	43.7228363339659	0.00343108002484381	0.0430849255270829	0.207589285714286	0.0531817403850791	0.667816345669785	13	90	1
SPCC965.13	3	1363	30	100	3867	300	0.03	9.07639236397059	0.352469614688389	106.638417309645	0.000567690449799609	0.00702494192245147	0.0851137197358768	0.0219525896937509	0.271654504141198	26	77	1
SPCC965.14c	3	52	12	100	582	300	0.03	9.07639236397059	0.0893470790378007	27.0316381973924	0.0143977196472591	0.191459317249707	0.335769230769231	0.0837947283470478	1.11429322639329	8	95	1
SPCC970.01	3	127	73	100	3136	300	0.03	9.07639236397059	0.0404974489795918	12.2523578892885	0.00601474882142959	0.0765421850936048	0.740787401574803	0.188622523040032	2.40036292453545	4	99	1
SPCC970.02	7	44	35	100	1819	300	0.07	21.1782488492647	0.0241891148982958	7.31832992513664	0.0655419957187054	0.367466999395598	2.89386363636364	1.19220890212325	6.68422471900592	2	105	1
SPCC970.03	10	321	4	100	1445	300	0.1	30.2546412132353	0.222145328719723	67.2092721761144	0.0156665053032273	0.0600181385288246	0.450155763239875	0.226381001631635	0.867262101741516	19	91	1
SPCC970.04c	3	587	47	100	2602	300	0.03	9.07639236397059	0.225595695618755	68.2531683019567	0.00131584836343389	0.0163453560853308	0.132981260647359	0.0342383744165497	0.425306165340307	18	85	1
SPCC970.05	53	437	253	100	332	300	0.53	160.349598430147	1.31626506024096	398.231271391079	0.090214420410799	0.162651726326514	0.402654462242563	0.299511875763853	0.540003731404028	86	67	1
SPCC970.06	32	883	18	100	1535	300	0.32	96.814851882353	0.575244299674267	174.038098966038	0.0250358761490096	0.0521720541084022	0.556285390713477	0.384300698887298	0.800841030563974	48	84	1
SPCC970.07c	6	158	3	100	1916	300	0.06	18.1527847279412	0.0824634655532359	24.9490256351314	0.0151857503717634	0.0887442506130206	0.727594936708861	0.290958977122987	1.70033984174547	8	98	1
SPCC970.08	90	991	57	100	3562	300	0.9	272.291770919118	0.278214486243683	84.1727946162723	0.0727385395343138	0.113263304654535	3.23491422805247	2.59094677821226	4.03443891179453	41	149	1.60027049417693e-10
SPCC970.09	27	333	1	100	5728	300	0.27	81.6875312757354	0.0581354748603352	17.588679336605	0.0536358254206014	0.121728208216154	4.64432432432432	3.07226008009205	6.97259176662129	6	121	1.57053688154082e-05
SPCC970.10c	16	355	2	100	3179	300	0.16	48.4074259411765	0.111670336583831	33.7854596750504	0.0263595001080243	0.075878988362091	1.43278873239437	0.837968508434092	2.41219304003087	11	105	1
SPCC970.11c	0	0	0	13	673	67	0	0	0	0	NA	NA	NA	NA	NA	0	13	1
SPCC970.12	23	73	18	100	673	300	0.23	69.5856747904412	0.108469539375929	32.8170699638362	0.191721063689333	0.514047756692014	2.12041095890411	1.29028275862921	3.45954140253725	12	111	1
SPCP1E11.02	16	368	7	100	1975	300	0.16	48.4074259411765	0.186329113924051	56.373204893522	0.0254388275761863	0.0731672348603222	0.858695652173913	0.502416844629679	1.44505288849136	18	98	1
SPCP1E11.03	2	45	13	100	1321	300	0.02	6.05092824264706	0.0340651021953066	10.306274448112	0.00746010635017271	0.186622106896886	0.587111111111111	0.0985480048857816	2.46527803210787	3	99	1
SPCP1E11.04c	276	1538	52	100	1863	300	2.76	835.028097485295	0.825550187869028	249.767247374965	0.157534891741804	0.204383018721998	3.34322496749025	2.93487503314982	3.80765563879082	170	206	3.78778504653053e-22
SPCP1E11.05c	10	385	775	100	2282	300	0.1	30.2546412132353	0.168711656441718	51.0431063413479	0.0130847343085786	0.0499504682911241	0.592727272727273	0.298593636921764	1.13986968640345	15	95	1
SPCP1E11.06	14	520	14	100	2611	300	0.14	42.3564976985294	0.199157410953658	60.2543601335977	0.015206337953064	0.0467650313412795	0.702961538461539	0.397037483954501	1.22103496832081	18	96	1
SPCP1E11.07c	1	52	2	100	957	300	0.01	3.02546412132353	0.0543364681295716	16.4393034805458	0.000986668874465665	0.128409958324346	0.184038461538462	0.00944242112863641	1.22888330116399	5	96	1
SPCP1E11.08	8	346	7	100	1068	300	0.08	24.2037129705883	0.323970037453184	98.0159724698448	0.0106579271987979	0.0479817737058724	0.246936416184971	0.113826662483162	0.512445343178717	26	82	1
SPCP1E11.09c	79	568	168	100	404	300	0.79	239.011665584559	1.40594059405941	425.362282403902	0.109115095924252	0.177052671374499	0.561901408450704	0.44082498753398	0.715292792352975	104	75	1
SPCP1E11.10	9	93	50	100	530	300	0.09	27.2291770919118	0.175471698113208	53.0883326949223	0.045667338629735	0.197901363026781	0.512903225806452	0.242036894737595	1.04887722404194	16	93	1
SPCP1E11.11	107	629	74	100	1790	300	1.07	323.724660981618	0.351396648044693	106.313795101257	0.137823555847651	0.209792620070281	3.0449920508744	2.46704164967295	3.75528789925803	53	154	3.50910097120241e-10
SPCP20C8.01c	0	0	0	0	105	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPCP20C8.02c	1	20	0	100	617	0	0.01	3.02546412132353	0.0324149108589951	9.80701497997903	0.00249697159993946	0.349045314408539	0.3085	0.0154063147716265	2.15360958990069	3	98	1
SPCP20C8.03	0	1	0	88	441	300	0	0	0.00226757369614512	0.686046286014406	0.120791776113059	17.3080587281839	0	0.605331514384761	86.7369761264672	0	88	1
SPCP20C8.04	0	0	0	100	36	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPCP25A2.02c	24	360	44	100	3506	300	0.24	72.6111389117648	0.102681118083286	31.0658038698366	0.0430754724590493	0.102324982343073	2.33733333333333	1.51022606441427	3.58751388094815	11	113	1
SPCP25A2.03	16	307	6	100	2390	300	0.16	48.4074259411765	0.128451882845188	38.8626562864571	0.030425299603747	0.0879084790482568	1.24560260586319	0.727164660529554	2.10101264925334	13	103	1
SPCP31B10.02	5	131	20	100	456	300	0.05	15.1273206066177	0.287280701754386	86.9157455906541	0.0138009654253936	0.0965760114495429	0.174045801526718	0.0629324023397947	0.440386612209916	23	82	1
SPCP31B10.03c	12	103	18	100	689	300	0.12	36.3055694558824	0.149492017416546	45.2282735118032	0.0609682978364498	0.217606536185448	0.802718446601942	0.420071572093139	1.49930903431774	14	98	1
SPCP31B10.04	31	469	16	100	1296	300	0.31	93.7893877610295	0.361882716049383	109.486317353452	0.0451319563596535	0.0962589811869237	0.856631130063966	0.58491015442111	1.24751639618253	34	97	1
SPCP31B10.05	6	79	2	100	2234	300	0.06	18.1527847279412	0.0353625783348254	10.6988211989507	0.0298875467795529	0.180636825558078	1.69670886075949	0.667687795055213	4.03542668296746	3	103	1
SPCP31B10.06	3	199	145	100	4346	128	0.03	9.07639236397059	0.0457892314772204	13.8533676977309	0.00385822376793973	0.0485552109812201	0.655175879396985	0.167678404954661	2.11020946924383	4	99	1
SPCP31B10.07	131	3	39	41	320	300	3.19512195121951	966.672682666787	0.009375	2.83637261374081	13.483022430386	171.42070295791	340.813008130081	105.233345798135	1337.91768162271	1	171	1.99295658106863e-74
SPCP31B10.08c	115	668	157	100	393	300	1.15	347.928373952206	1.69974554707379	514.251916805119	0.140524809129033	0.210753100235447	0.676571856287425	0.5522624998771	0.828259683925307	135	80	1
SPCPB16A4.02c	18	471	17	100	1668	300	0.18	54.4583541838236	0.282374100719424	85.4312710517616	0.0231342553449683	0.0623152188158122	0.637452229299363	0.385879379154071	1.03941784984775	25	93	1
SPCPB16A4.03c	152	1480	41	100	1849	294	1.52	459.870546441177	0.800432666306111	242.168031344447	0.0865926314032117	0.121748860052877	1.89897297297297	1.60109775464538	2.2511364223777	112	140	0.00517308450127297
SPCPB16A4.04c	18	133	373	100	1344	300	0.18	54.4583541838236	0.0989583333333333	29.9394887005974	0.0800448201730816	0.226043037920292	1.81894736842105	1.07580238312622	3.03801842964872	10	108	1
