dis2ts_3MBPP1_30C_combined_pr_counts	dis2ts_3MBPP1_30C_combinedgb_counts	dis2ts_3MBPP1_30C_combinedterm_counts	dis2ts_3MBPP1_30C_combinedpr_map	dis2ts_3MBPP1_30C_combinedgb_map	dis2ts_3MBPP1_30C_combinedterm_map	dis2ts_3MBPP1_30C_combinedpr_density	dis2ts_3MBPP1_30C_combinedpr_densityRPKM	dis2ts_3MBPP1_30C_combinedgb_density	dis2ts_3MBPP1_30C_combinedgb_densityRPKM	dis2ts_3MBPP1_30C_combinedpause_index_CI_low	dis2ts_3MBPP1_30C_combinedpause_index_CI_high	dis2ts_3MBPP1_30C_combinedpause_index_scaled	dis2ts_3MBPP1_30C_combinedpause_index_CI_low_scaled	dis2ts_3MBPP1_30C_combinedpause_index_CI_high_scaled	dis2ts_3MBPP1_30C_combined_ExpPR	dis2ts_3MBPP1_30C_combined_ExpGB	dis2ts_3MBPP1_30C_combinedFexact_Pval
SPBC4C3.03	6	181	60	100	1583	300	0.06	13.1758005341909	0.114339861023373	25.1086533658512	0.0132834772002046	0.0772932445504384	0.52475138121547	0.210277444079239	1.22355206123344	10	96	1
SPBC405.02c	29	600	84	100	1693	300	0.29	63.6830359152559	0.354400472533963	77.8251655888415	0.0326657342559827	0.0710658955925179	0.818283333333333	0.553030880953787	1.20314561238133	33	96	1
SPBC405.03c	46	350	174	100	1298	300	0.46	101.01447076213	0.269645608628659	59.2132792368619	0.0954375955852514	0.180452895900222	1.70594285714286	1.23877999069656	2.34227858878489	31	115	1
SPBC405.04c	14	388	100	100	1096	300	0.14	30.7435345797787	0.354014598540146	77.7404289426104	0.0203274853284361	0.0628415358054868	0.395463917525773	0.222789239199659	0.688743232428136	29	85	1
SPNCRNA.1582	0	36	28	100	2446	300	0	0	0.0147179067865904	3.23200340168214	0.00254044356681343	0.136449384104687	0	0.0621392496442564	3.33755193520065	1	99	1
SPNCRNA.541	3	34	14	100	2333	300	0.03	6.58790026709544	0.0145735105015002	3.20029445751171	0.0216350687008803	0.299112990062463	2.05852941176471	0.504746152791536	6.97830605815727	1	102	1
SPNCRNA.1583	0	56	11	100	2075	300	0	0	0.0269879518072289	5.92646449730674	0.00162951508688572	0.0869233329225396	0	0.0338124380528787	1.8036591581427	2	98	1
SPNCRNA.1584	0	35	4	100	1132	300	0	0	0.0309187279151943	6.78964986302533	0.00261349347422073	0.140450384980723	0	0.0295847461281787	1.58989835798178	2	98	1
SPNCRNA.1585	0	12	8	100	776	300	0	0	0.0154639175257732	3.3958248799461	0.00771806013949717	0.431135285113533	0	0.059892146682498	3.34560981248102	1	99	1
SPBC776.02c	23	709	298	100	1993	300	0.23	50.507235381065	0.355745107877572	78.1204430401516	0.0209059464352297	0.0498853574406655	0.646530324400564	0.416655512454129	0.994215173792464	32	91	1
SPNCRNA.1586	2	56	1	100	3439	300	0.02	4.39193351139696	0.01628380343123	3.57586909913099	0.00603134616359581	0.148785962361529	1.22821428571429	0.20741799456606	5.11674924561297	1	101	1
SPBC776.06c	10	463	124	100	2331	300	0.1	21.9596675569848	0.198627198627199	43.6178724962847	0.0108962902283981	0.0414717989598041	0.503455723542117	0.253992525223959	0.966707633753034	18	92	1
SPBC776.08c	16	476	52	100	3484	300	0.16	35.1354680911757	0.13662456946039	30.0023012546635	0.0197175321859918	0.0564164794018503	1.17109243697479	0.686958821359954	1.96555014236046	13	103	1
SPBC776.10c	24	340	13	100	2101	300	0.24	52.7032021367635	0.161827701094717	35.5368251755108	0.0455721644848019	0.108434556065177	1.48305882352941	0.957471175825687	2.27821002292938	17	107	1
SPBC776.12c	5	208	73	100	1974	300	0.05	10.9798337784924	0.105369807497467	23.1388594318786	0.00874971574845132	0.0603800186220615	0.474519230769231	0.172719388874429	1.19190156759949	10	95	1
SPBC776.15c	22	769	198	100	1945	300	0.22	48.3112686253665	0.395372750642674	86.8225416520375	0.0182601263950772	0.0443903246263499	0.556436931079324	0.355159458384252	0.863391813982506	34	88	1
SPBC776.18c	2	144	5	100	2534	300	0.02	4.39193351139696	0.0568271507498027	12.4790533867633	0.00238191522295311	0.0567291238672566	0.351944444444444	0.0603577317496319	1.43751599879628	5	97	1
SPBC21.03c	6	230	8	100	3192	300	0.06	13.1758005341909	0.0720551378446115	15.8230687284038	0.0104852716125513	0.0606260481812634	0.832695652173913	0.334689869872638	1.93518345794593	7	99	1
SPBC21.05c	33	328	52	100	2257	300	0.33	72.4669029380498	0.145325653522375	31.9130303885291	0.0691290394821353	0.145691913273357	2.27076219512195	1.56024242111179	3.28826648257967	16	117	1
SPBC21.06c	11	672	46	100	3959	300	0.11	24.1556343126833	0.169739833291235	37.2743031025354	0.00856453604643505	0.0304329746810585	0.648050595238095	0.339069982078364	1.2048414676231	16	95	1
SPBC21.07c	10	91	123	100	1755	300	0.1	21.9596675569848	0.0518518518518519	11.3864942888069	0.053863632616733	0.217536077024671	1.92857142857143	0.945306752423664	3.81775815178298	5	105	1
SPBC19F8.01c	31	139	28	100	2505	300	0.31	68.0749694266528	0.0554890219560878	12.1852047521792	0.148132425559968	0.334084366187759	5.58669064748201	3.7107172602772	8.36881337300337	6	125	7.12638789952195e-08
SPBC19F8.03c	87	443	111	100	2117	300	0.87	191.049107745768	0.209258384506377	45.9524455727173	0.154986113472357	0.248580165082129	4.157539503386	3.2810560222098	5.26244209478868	32	155	7.99069393036768e-15
SPBC19F8.04c	4	118	89	100	907	300	0.04	8.78386702279392	0.130099228224917	28.5693580123948	0.010667345217909	0.0951215986775543	0.307457627118644	0.0967528211264346	0.862752900005417	11	93	1
SPBC19F8.06c	2	92	0	100	3502	300	0.02	4.39193351139696	0.0262707024557396	5.76895892416505	0.00370752009790587	0.0894273321674564	0.761304347826087	0.129837353828663	3.13174517250432	2	100	1
SPBC25H2.15	23	130	89	100	951	300	0.23	50.507235381065	0.136698212407992	30.0184730011359	0.110624975063855	0.280641710672079	1.68253846153846	1.05204351285726	2.66890266849147	14	109	1
SPBC25H2.14	7	35	35	100	869	300	0.07	15.3717672898894	0.0402761795166858	8.84451512651862	0.0811633487225295	0.469725182964431	1.738	0.705309500398781	4.0819118399609	4	103	1
SPBC25H2.18	3	61	38	100	1029	300	0.03	6.58790026709544	0.0592808551992225	13.0178787266868	0.0123347043811018	0.162242810905073	0.506065573770492	0.126924108081538	1.6694785242132	5	98	1
SPBC25H2.09	9	89	52	100	774	300	0.09	19.7637008012863	0.114987080103359	25.2507805241815	0.0476495748247704	0.207121677209531	0.782696629213483	0.368807709143723	1.60312178160177	11	98	1
SPBC25H2.07	63	306	293	100	642	300	0.63	138.345905609004	0.476635514018692	104.66757433703	0.15547930317136	0.272147247985555	1.32176470588235	0.998177126360131	1.74718533206726	52	111	1
SPBC25H2.05	52	180	88	100	389	300	0.52	114.190271296321	0.462724935732648	101.612857590161	0.209598793067041	0.39731086201345	1.12377777777778	0.815339305030791	1.54553925323232	48	104	1
SPBC25H2.03	21	372	40	100	2785	300	0.21	46.1153018696681	0.133572710951526	29.3321232718073	0.0354063441848619	0.0890913614960094	1.57217741935484	0.986066685548403	2.48119441766386	14	107	1
SPBC25H2.02	10	524	144	100	2472	300	0.1	21.9596675569848	0.211974110032362	46.5488098699839	0.00963592318239626	0.0366116364239682	0.47175572519084	0.238200021068835	0.905039652400493	19	91	1
SPNCRNA.1590	8	17	6	96	662	242	0.0833333333333333	18.299722964154	0.0256797583081571	5.63918955390848	0.186643339561973	1.15286048967567	3.24509803921569	1.2870613623961	7.94993379338845	2	102	1
SPBC20F10.02c	1	109	21	100	1829	300	0.01	2.19596675569848	0.0595954073264079	13.0869533281101	0.000474955013323654	0.0603789261015892	0.167798165137615	0.00868692719368962	1.10433055839807	5	96	1
SPBC20F10.04c	0	85	18	100	1345	300	0	0	0.0631970260223048	13.8778568203993	0.0010721024831893	0.0569495677054597	0	0.014419778398896	0.765971685638433	5	95	1
SPNCRNA.04	3	0	4	100	59	300	0.03	6.58790026709544	0	0	0.449250381531113	30.4904450141133	NA	0.265057725103357	17.9893625583268	0	103	1
SPBC20F10.08c	4	465	50	100	3535	300	0.04	8.78386702279392	0.131541725601132	28.8861256407296	0.00274310656573209	0.0237789414359079	0.304086021505376	0.0969688170986294	0.840585579759343	12	92	1
SPBC17D11.02c	23	372	24	100	2073	300	0.23	50.507235381065	0.1794500723589	39.4066393207831	0.0395943633311608	0.0956931346230884	1.2816935483871	0.820791151854963	1.98371868073662	18	105	1
SPBC17D11.03c	19	203	50	100	986	300	0.19	41.7233683582711	0.205882352941176	45.2110802643804	0.0567296341361217	0.152638144577945	0.922857142857143	0.55935419258216	1.50501210553854	20	99	1
SPBC17D11.04c	10	220	75	100	2274	300	0.1	21.9596675569848	0.0967458223394899	21.2450609610231	0.0227508598591724	0.0880097987805059	1.03363636363636	0.517354553197581	2.00134282426871	9	101	1
SPBC17D11.07c	45	1315	152	100	3076	300	0.45	98.8185040064315	0.427503250975293	93.8782927094766	0.0251192153230156	0.0464669410830836	1.05262357414449	0.772667063335959	1.42932310771565	43	102	1
SPNCRNA.1592	11	30	2	100	1023	300	0.11	24.1556343126833	0.0293255131964809	6.43978520732692	0.17307873971721	0.76092999713029	3.751	1.77059550730706	7.78431387064287	3	108	1
SPBC17D1.03c	9	159	85	100	1068	300	0.09	19.7637008012863	0.148876404494382	32.6927634977582	0.027081061413139	0.114069404524772	0.604528301886792	0.289225735892324	1.21826124032456	14	95	1
SPNCRNA.1593	23	285	28	100	1224	300	0.23	50.507235381065	0.232843137254902	51.1315788704303	0.051474471476224	0.125418645741109	0.987789473684211	0.630047530868982	1.53512422387117	23	100	1
SPBC17D1.07c	11	154	17	100	4555	300	0.11	24.1556343126833	0.0338090010976948	7.42434424539113	0.0367308145124279	0.13523331698498	3.25357142857143	1.67308860104109	6.15987758866583	3	108	1
SPBC17D1.17	9	65	66	100	146	300	0.09	19.7637008012863	0.445205479452055	97.7656432331515	0.0644318977372612	0.287429283580699	0.202153846153846	0.0940705706964013	0.419646754027821	33	76	1
SPBC11C11.04c	4	490	36	100	3801	300	0.04	8.78386702279392	0.128913443830571	28.3089637014537	0.00260375572453687	0.0225598350257584	0.310285714285714	0.0989687550896466	0.857499329329079	11	93	1
SPBC11C11.06c	22	105	42	100	651	300	0.22	48.3112686253665	0.161290322580645	35.418818640298	0.128687127299018	0.338237167706014	1.364	0.837753198716606	2.20192396176615	16	106	1
SPNCRNA.1594	6	40	5	100	1069	300	0.06	13.1758005341909	0.0374181478016838	8.21690086323098	0.0572607396220736	0.368980967692193	1.6035	0.612117306559966	3.94440654462955	3	103	1
SPBC11C11.09c	78	277	129	100	632	300	0.78	171.285406944481	0.438291139240506	96.2472771089365	0.217252195008627	0.364544456391137	1.77963898916968	1.37303387245452	2.30392096439199	54	124	1
SPBC11C11.11c	32	345	57	100	1612	300	0.32	70.2709361823513	0.214019851116625	46.9980478111647	0.0634312081874899	0.134914680137566	1.4951884057971	1.02251107598234	2.17482464381757	23	109	1
SPBC3B8.11	17	350	211	100	2790	300	0.17	37.3314348468741	0.125448028673835	27.5479700535651	0.0288728253358103	0.0805650270136314	1.35514285714286	0.805551826869108	2.24776425368032	13	104	1
SPBC3B8.09	97	685	77	100	1737	300	0.97	213.008775302752	0.394358088658607	86.5997252535094	0.113800925148928	0.176034955747258	2.45969343065693	1.97672206983689	3.05772718132987	55	142	1.43949041330912e-05
SPBC3B8.08	10	107	32	100	697	300	0.1	21.9596675569848	0.15351506456241	33.7113978277959	0.0460513195063066	0.183974262035807	0.651401869158878	0.320977696958957	1.28230060638958	14	96	1
SPNCRNA.1595	5	53	1	100	1428	300	0.05	10.9798337784924	0.0371148459383754	8.1502967823543	0.0332427389622339	0.245689518822028	1.34716981132075	0.4747063123807	3.50844632877856	3	102	1
SPBC3B8.06	15	907	92	100	2026	300	0.15	32.9395013354772	0.447680157946693	98.3090744036782	0.0095644384407427	0.0281049190131389	0.335060639470783	0.193775522809447	0.569405659206194	35	80	1
SPBC3B8.05	16	212	78	100	1447	300	0.16	35.1354680911757	0.14651002073255	32.1731134905375	0.0437956417563294	0.128094976888607	1.09207547169811	0.633722936214087	1.85353431557814	14	102	1
SPBC3B8.03	28	632	360	100	1317	300	0.28	61.4870691595574	0.479878511769172	105.379725861916	0.0297477527184827	0.0655439280975213	0.583481012658228	0.391777903302417	0.863213533044355	41	87	1
SPBC3B8.02	83	881	230	100	2402	300	0.83	182.265240722974	0.366777685262281	80.543160356801	0.0747200004750635	0.1186374828411	2.26295119182747	1.79477441141103	2.84967233784323	49	134	0.000938948234288031
SPBC13A2.01c	54	419	133	100	2004	300	0.54	118.582204807718	0.209081836327345	45.9136761795241	0.0960423790265472	0.172534924470017	2.58272076372315	1.92468927569201	3.45759988637914	26	128	0.00171934519007516
SPBC13A2.04c	100	2615	563	100	2584	300	1	219.596675569848	1.01199690402477	222.231155810817	0.0311509379262787	0.0468985724568611	0.988145315487572	0.804940236015042	1.21185911228529	100	100	1
SPBC4B4.01c	28	514	109	100	1408	300	0.28	61.4870691595574	0.365056818181818	80.1652636668337	0.0365050568818314	0.0807529145056556	0.767003891050584	0.513991200896185	1.13700103623963	34	94	1
SPBC4B4.02c	8	171	97	100	2096	300	0.08	17.5677340455878	0.0815839694656489	17.9155684744485	0.021376543991459	0.0979996162373111	0.980584795321637	0.448052362060981	2.05407195633404	8	100	1
SPBC4B4.07c	30	193	63	100	1005	300	0.3	65.8790026709544	0.192039800995025	42.1713018756026	0.103737099725408	0.23161492958108	1.56217616580311	1.04255785224035	2.32773004228986	20	110	1
SPBC4B4.10c	11	123	42	100	982	300	0.11	24.1556343126833	0.125254582484725	27.5054899135349	0.045733200848449	0.170311520509196	0.878211382113821	0.449100032331769	1.6724591314003	12	99	1
SPBC4B4.12c	26	76	49	100	671	300	0.26	57.0951356481604	0.113263785394933	24.872350735184	0.213713601750916	0.544448171822399	2.29552631578947	1.43401826774865	3.6532472329283	12	114	1
SPBC2G2.01c	4	264	64	100	2109	300	0.04	8.78386702279392	0.125177809388336	27.4886307967946	0.00481495758869079	0.0420468142195359	0.319545454545455	0.101547455545489	0.886767311890012	11	93	1
SPBC2G2.03c	97	259	121	100	368	300	0.97	213.008775302752	0.703804347826087	154.553095034214	0.294529675221299	0.475861385773647	1.37822393822394	1.08386920481438	1.75116989964702	81	116	1
SPBC2G2.04c	108	140	80	100	361	300	1.08	237.164409615436	0.38781163434903	85.1621456503565	0.595585531895463	0.998916225968242	2.78485714285714	2.15006377014262	3.60608757574535	58	150	9.55468431662157e-06
SPBC2G2.06c	51	535	47	100	2927	300	0.51	111.994304540622	0.182781004441408	40.1381009326507	0.0707393591110994	0.128125352728919	2.79022429906542	2.07054104118188	3.75022907437546	23	128	0.000311657766408838
SPBC2G2.07c	12	315	113	100	1508	300	0.12	26.3516010683817	0.208885941644562	45.8706583584231	0.0204036995656241	0.0694427856320362	0.574476190476191	0.307687789449611	1.04719720733111	19	93	1
SPBC2G2.09c	16	193	114	100	993	300	0.16	35.1354680911757	0.19436052366566	42.6809248589936	0.0480160399767123	0.140982131389491	0.823212435233161	0.476799276968753	1.39995256469765	18	98	1
SPBC2G2.10c	5	41	23	100	589	300	0.05	10.9798337784924	0.0696095076400679	15.2860164658128	0.0424430870454526	0.322076011331702	0.718292682926829	0.249989782697716	1.89702770674372	6	99	1
SPBC2G2.13c	16	487	17	100	3168	300	0.16	35.1354680911757	0.153724747474747	33.7574434982689	0.0192759841053085	0.0551309092317717	1.04082135523614	0.610663176456172	1.74654720446253	15	101	1
SPNCRNA.1600	3	30	56	100	568	300	0.03	6.58790026709544	0.0528169014084507	11.5984159631962	0.0243559280368764	0.341769974278403	0.568	0.138341671249458	1.94125345390133	5	98	1
SPBC2G2.15c	4	164	22	100	1427	300	0.04	8.78386702279392	0.114926419060967	25.2374595609356	0.00771343777850229	0.0680571627195633	0.348048780487805	0.110070757099228	0.971175712008168	10	94	1
SPBC2G2.17c	4	105	32	100	1347	300	0.04	8.78386702279392	0.0779510022271715	17.1177809464247	0.0119619634869054	0.107163850288185	0.513142857142857	0.161127648168615	1.44349706338186	7	97	1
SPNCRNA.1602	1	66	44	100	1844	300	0.01	2.19596675569848	0.0357917570498915	7.85975086095985	0.000780207771224561	0.100578560278423	0.279393939393939	0.0143870313013809	1.85466865153412	3	98	1
SPNCRNA.1603	2	36	7	100	1245	300	0.02	4.39193351139696	0.0289156626506024	6.34978338997151	0.00925365154988372	0.235628337171256	0.691666666666667	0.115207961796052	2.93357279778214	2	100	1
SPBC1718.07c	13	3308	359	100	4770	300	0.13	28.5475678240802	0.693501048218029	152.290524692884	0.00218306054646054	0.0069230202216438	0.187454655380895	0.104131988066168	0.330228064572409	46	67	1
SPNCRNA.1604	3	14	11	100	390	300	0.03	6.58790026709544	0.0358974358974359	7.88295758455864	0.0490202656367911	0.791973133215248	0.835714285714286	0.191179035983485	3.08869521953947	3	100	1
SPNCRNA.1606	2	307	13	100	3052	300	0.02	4.39193351139696	0.100589777195282	22.0891806683956	0.00112314075410753	0.026431687191857	0.198827361563518	0.0342782558153619	0.806695093095476	9	93	1
SPNCRNA.1607	0	11	3	100	1747	300	0	0	0.00629650829994276	1.38269229036538	0.00843437698064696	0.473726222726494	0	0.147348565851902	8.27599711103185	0	100	1
SPBC1105.02c	72	1369	400	100	1586	300	0.72	158.10960641029	0.863177805800757	189.550976579522	0.0411837717307007	0.067056155070914	0.834127100073046	0.653174619648913	1.0635106194247	79	93	1
SPBC1105.03c	18	336	241	100	1417	300	0.18	39.5274016025726	0.23712067748765	52.070912485158	0.0323080416298461	0.0876902132717025	0.759107142857143	0.457804949894919	1.24257032206002	22	96	1
SPBC1105.19	20	5	13	100	149	300	0.2	43.9193351139696	0.0335570469798658	7.36901595871973	1.42126592534867	12.1448565212298	5.96	2.11768622876952	18.0958362166324	3	117	0.845323937225776
SPBC1105.04c	22	431	156	100	1756	300	0.22	48.3112686253665	0.245444191343964	53.898728457064	0.0324193922435768	0.079604441765229	0.896334106728538	0.569284527797209	1.39785399739742	24	98	1
SPNCRNA.1609	2	12	6	100	830	300	0.02	4.39193351139696	0.0144578313253012	3.17489169498575	0.0257876390551737	0.780923056209107	1.38333333333333	0.214037404157942	6.48166136653559	1	101	1
SPBC1105.07c	7	194	3	100	2249	300	0.07	15.3717672898894	0.0862605602489996	18.9425322634729	0.0155842009477419	0.0791641648896142	0.811494845360825	0.350488679314715	1.78040206836742	8	99	1
SPNCRNA.1610	230	111	11	100	1604	300	2.3	505.07235381065	0.0692019950124688	15.1965280475393	1.64231059126324	2.61570642884817	33.236036036036	26.3426618838624	41.9559311187247	21	309	8.94487313294833e-132
SPBC1105.11c	170	507	416	100	545	300	1.7	373.314348468741	0.930275229357798	204.28534773195	0.280746975653198	0.400328558196605	1.82741617357002	1.53007101730993	2.1817906421715	130	140	0.0606691278150196
SPNCRNA.1611	2	6	353	100	1145	300	0.02	4.39193351139696	0.00524017467248908	1.15072493748392	0.0466205767516236	1.81092198049589	3.81666666666667	0.53380560380609	20.7350566766779	0	102	1
SPBC1105.13c	0	7	1	100	1237	300	0	0	0.00565885206143896	1.24266510023358	0.0134151780994594	0.782741335671289	0	0.165945753090313	9.68251032225384	0	100	1
SPBC1105.15c	3	88	24	100	1316	300	0.03	6.58790026709544	0.0668693009118541	14.684276177923	0.00862655030687427	0.111280386732132	0.448636363636364	0.113525402038465	1.46444988939485	6	97	1
SPBC1105.16c	12	44	7	100	548	300	0.12	26.3516010683817	0.0802919708029197	17.6318498632725	0.136606981465456	0.533670525677721	1.49454545454545	0.748606258430698	2.92451448071391	8	104	1
SPBC1105.18c	14	76	114	100	722	300	0.14	30.7435345797787	0.105263157894737	23.1154395336682	0.0997177880631712	0.334486285131769	1.33	0.719962429816096	2.41499097865137	10	104	1
SPNCRNA.1613	1	14	11	100	1403	300	0.01	2.19596675569848	0.00997861724875267	2.19127117461003	0.00350210863509423	0.514391103811047	1.00214285714286	0.0491345841503721	7.21690718646899	0	101	1
SPBC887.03c	42	399	77	100	2459	300	0.42	92.2306037393361	0.162261081740545	35.631994124591	0.0755596907653257	0.146133249768646	2.58842105263158	1.85801279591936	3.593416611811	19	123	0.0158560728326638
SPBC887.04c	13	242	110	100	2240	300	0.13	28.5475678240802	0.108035714285714	23.7242836999568	0.0294119583475719	0.0960699795333994	1.20330578512397	0.658827866985611	2.15196754154815	11	102	1
SPBC887.05c	36	300	221	100	1023	300	0.36	79.0548032051452	0.293255131964809	64.3978520732692	0.0835737057290921	0.171554384884904	1.2276	0.854959009608612	1.75500135737257	30	106	1
SPBC887.06c	8	133	53	100	552	300	0.08	17.5677340455878	0.240942028985507	52.9100685702713	0.0273494005384782	0.126663547864869	0.33203007518797	0.1509686909724	0.699182784214078	20	88	1
SPBC887.09c	22	1016	223	100	2774	300	0.22	48.3112686253665	0.366258111031002	80.4290635829003	0.0138422616447203	0.0335455369546344	0.600669291338583	0.383984338024541	0.930553195121559	32	90	1
SPNCRNA.1615	3	145	1	100	1519	300	0.03	6.58790026709544	0.0954575378538512	20.9621579707886	0.00527731767854363	0.0669020978774866	0.314275862068966	0.0801624555370778	1.01624286675902	8	95	1
SPBC887.13c	65	146	23	100	1567	300	0.65	142.737839120401	0.0931716656030632	20.4601880237382	0.328833407775964	0.601988874681135	6.9763698630137	5.15281949984936	9.43316566625338	14	151	8.98706536891972e-20
SPBC887.14c	32	576	137	100	2699	300	0.32	70.2709361823513	0.213412374953687	46.8646480652954	0.0382457882842178	0.080263713595177	1.49944444444444	1.03225382579104	2.16631762993383	23	109	1
SPBC887.15c	49	1250	163	100	1547	300	0.49	107.602371029225	0.808015513897867	177.437520660834	0.0291412451579308	0.0525794050836401	0.606424	0.450815062593189	0.813403396643913	66	83	1
SPNCRNA.1617	1	9	16	100	414	300	0.01	2.19596675569848	0.0217391304347826	4.77384077325756	0.00526992812214453	0.847902870266008	0.46	0.0218175024256784	3.51031788290127	2	99	1
SPBC887.18c	7	259	71	100	1486	300	0.07	15.3717672898894	0.174293405114401	38.2742523368712	0.0117152095235734	0.0590675879696904	0.401621621621622	0.1740880135203	0.877744357229599	15	92	1
SPNCRNA.1618	7	201	18	100	1122	300	0.07	15.3717672898894	0.179144385026738	39.3395113988765	0.0150489680737266	0.0763662225306639	0.390746268656716	0.168849421787212	0.856829016794049	16	91	1
SPBC418.01c	15	312	51	100	1651	300	0.15	32.9395013354772	0.188976377952756	41.4985843596563	0.0275687068759635	0.0824250457952645	0.79375	0.455159350522158	1.36083750607982	18	97	1
SPBC16D10.01c	16	493	21	100	3231	300	0.16	35.1354680911757	0.152584339213866	33.5070136353869	0.0190433746266734	0.0544540781777513	1.04860040567951	0.615291434187819	1.75941126592315	15	101	1
SPNCRNA.1620	50	92	19	100	966	300	0.5	109.798337784924	0.0952380952380952	20.9139691018903	0.37957469705429	0.77689725695654	5.25	3.66669157354444	7.50482750220018	13	137	1.33342754552736e-10
SPBC16D10.04c	11	868	86	100	4451	300	0.11	24.1556343126833	0.195012356773759	42.8240652425585	0.00663843945063066	0.0235319646296776	0.564066820276498	0.29547693994757	1.04740774566695	18	93	1
SPNCRNA.1621	0	4	3	100	459	300	0	0	0.00871459694989107	1.91369651912721	0.0240893601812892	1.52670069174082	0	0.110570163232118	7.00755617509036	0	100	1
SPNCRNA.1622	2	13	5	100	1485	300	0.02	4.39193351139696	0.00875420875420875	1.9223951396687	0.0240005686740661	0.712651641747209	2.28461538461538	0.356408444809881	10.5828768799461	0	102	1
SPBC16D10.07c	2	160	48	100	2269	300	0.02	4.39193351139696	0.0705156456588806	15.4850013623515	0.00214584319226133	0.0509919502943866	0.283625	0.0486891820324095	1.15700735217963	6	96	1
SPBC16D10.08c	47	1361	43	100	2810	300	0.47	103.210437517828	0.484341637010676	106.359813327602	0.0255236575538695	0.0465804619598841	0.970389419544453	0.717214777263732	1.30891098107274	47	100	1
SPBC16D10.11c	29	132	142	100	494	300	0.29	63.6830359152559	0.267206477732794	58.67765420085	0.143896046554234	0.333559584372087	1.08530303030303	0.710846469977914	1.64778434679811	27	102	1
SPNCRNA.1625	2	154	26	100	3115	300	0.02	4.39193351139696	0.049438202247191	10.8564648596329	0.00222867481114517	0.0530020526324272	0.404545454545455	0.0694232203671721	1.65101393950011	4	98	1
SPNCRNA.1626	6	2381	16	100	4841	300	0.06	13.1758005341909	0.49184052881636	108.006545038589	0.00102325048976379	0.00579189263321508	0.121990760184796	0.0495355562094651	0.280385522373942	34	72	1
SPBP8B7.01c	10	125	76	100	938	300	0.1	21.9596675569848	0.133262260127932	29.2639493030181	0.039591709897634	0.156757579046566	0.7504	0.371370238839807	1.47038609145679	12	98	1
SPNCRNA.1627	63	148	26	100	779	300	0.63	138.345905609004	0.189987163029525	41.7205494022304	0.313526012660734	0.57714407395786	3.31601351351351	2.44236763862712	4.49595233613173	26	137	1.75156082305595e-06
SPBP8B7.03c	130	562	197	100	987	300	1.3	285.475678240802	0.569402228976697	125.038836545344	0.190243115496424	0.281096365004958	2.28309608540925	1.8776995499497	2.77442112259893	83	147	3.35232154174592e-05
SPBP8B7.05c	0	1409	852	100	1977	300	0	0	0.712696004046535	156.505673180534	6.45171292264813e-05	0.00340123348804268	0	0.00127550364480753	0.0672423860586037	41	59	1
SPBP8B7.07c	26	165	32	100	1546	300	0.26	57.0951356481604	0.106727037516171	23.4369026319695	0.101846235718873	0.242117985929532	2.43612121212121	1.57454280421377	3.74314406247056	12	114	1
SPBP8B7.08c	52	218	59	100	1317	300	0.52	114.190271296321	0.165527714502658	36.3493358194585	0.174182902894672	0.32591115013204	3.14146788990826	2.29398883112284	4.29224984723897	21	131	2.99223603186114e-05
SPBP8B7.09c	79	607	119	100	2837	300	0.79	173.48137370018	0.213958406767712	46.9845548364109	0.102203604552183	0.165514780500597	3.69230642504119	2.89951626114543	4.69565432280194	31	148	1.09017375415886e-11
SPBP8B7.10c	33	181	142	100	1035	300	0.33	72.4669029380498	0.17487922705314	38.4028968870942	0.123539331872658	0.267797277527762	1.88701657458564	1.27863208488201	2.77170182241234	19	114	1
SPBP8B7.12c	39	492	212	100	945	300	0.39	85.6427034722407	0.520634920634921	114.329697757	0.056395015833085	0.110978145184913	0.749085365853658	0.532932899622653	1.04874347199742	47	92	1
SPBP8B7.14c	21	404	145	100	1982	300	0.21	46.1153018696681	0.203834510595358	44.7613808931476	0.0326345923918128	0.0819502295970107	1.03024752475248	0.64681762120573	1.62425355061275	20	101	1
SPBP8B7.15c	124	2187	72	100	2441	300	1.24	272.299877706611	0.895944285129045	196.746386510142	0.0471084790242236	0.0681933485141718	1.38401463191587	1.1499179729813	1.66459963723093	105	119	1
SPBP8B7.16c	337	6131	570	100	2423	300	3.37	740.040796670387	2.53033429632687	555.65299955375	0.0491794414878504	0.0614251106581535	1.33183983037025	1.19161786725062	1.48833043124706	313	124	1
SPBP8B7.17c	32	246	20	100	1869	300	0.32	70.2709361823513	0.131621187800963	28.9035752756461	0.0883774300295134	0.190478290539629	2.43121951219512	1.65177416725161	3.56003925018568	15	117	0.502712009515035
SPBP8B7.18c	7	208	96	100	1774	300	0.07	15.3717672898894	0.117249154453213	25.7475245313012	0.0145492803784253	0.073759272141376	0.597019230769231	0.258104233913265	1.30848948778801	11	96	1
SPBP8B7.20c	45	1179	3	100	5277	300	0.45	98.8185040064315	0.223422399090392	49.0628160880899	0.0279999433192095	0.0518585017191892	2.01412213740458	1.47755700895468	2.73657313572162	26	119	1
SPBP8B7.24c	94	291	33	100	889	300	0.94	206.420875035657	0.327334083239595	71.8814764801189	0.254234028390775	0.41007550933628	2.87168384879725	2.26014051239399	3.64557127799953	47	147	3.01570482689598e-07
