Mcs6as_Cdk9as_3MBPP1_combined_pr_counts	Mcs6as_Cdk9as_3MBPP1_combinedgb_counts	Mcs6as_Cdk9as_3MBPP1_combinedterm_counts	Mcs6as_Cdk9as_3MBPP1_combinedpr_map	Mcs6as_Cdk9as_3MBPP1_combinedgb_map	Mcs6as_Cdk9as_3MBPP1_combinedterm_map	Mcs6as_Cdk9as_3MBPP1_combinedpr_density	Mcs6as_Cdk9as_3MBPP1_combinedpr_densityRPKM	Mcs6as_Cdk9as_3MBPP1_combinedgb_density	Mcs6as_Cdk9as_3MBPP1_combinedgb_densityRPKM	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_CI_low	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_CI_high	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_scaled	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_CI_low_scaled	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_CI_high_scaled	Mcs6as_Cdk9as_3MBPP1_combined_ExpPR	Mcs6as_Cdk9as_3MBPP1_combined_ExpGB	Mcs6as_Cdk9as_3MBPP1_combinedFexact_Pval
SPBC9B6.09c	22	935	6	100	2410	300	0.22	24.1239206327397	0.387966804979253	42.5421836884414	0.0150351596701301	0.0364671752045491	0.567058823529412	0.362347348050136	0.878858922429634	34	88	1
SPBC9B6.11c	129	1434	7	100	3282	300	1.29	141.45389825561	0.436928702010969	47.9110605885391	0.0748044957795805	0.1081115446602	2.95242677824268	2.45508355148583	3.54822089574776	69	160	1.43690146353977e-11
SPBC28E12.01c	6	43	288	100	267	300	0.06	6.57925108165629	0.161048689138577	17.6596627035718	0.0534912945630209	0.341623412464878	0.372558139534884	0.142821756483266	0.912134511281226	14	92	1
SPNCRNA.1469	45	808	1	100	3427	300	0.45	49.3443831124222	0.235774730084622	25.8536857989412	0.0407480921140124	0.075873249807581	1.90860148514852	1.3964371167472	2.6001762709058	27	118	1
SPBC28E12.06c	93	2473	38	100	7829	300	0.93	101.978391765673	0.315876868054669	34.6372204303147	0.0303981715175772	0.0464723809598181	2.94418520016175	2.37987284811112	3.63832270534416	46	147	3.13646751131757e-09
SPBC3H7.15	198	3223	137	100	2018	300	1.98	217.115285694658	1.59712586719524	175.131534821426	0.0530757668706389	0.0710826153918266	1.23972696245734	1.07106897544949	1.43444717860706	183	115	1
SPBC3H7.14	58	414	28	100	1644	300	0.58	63.5994271226775	0.251824817518248	27.6136450507472	0.105374003482461	0.185871884781648	2.3031884057971	1.73234861725166	3.0557337858103	31	127	0.0186631110850977
SPBC3H7.13	94	1370	125	100	1963	300	0.94	103.074933612615	0.697911360163016	76.5289011875456	0.0553497526318215	0.0849648821736488	1.34687591240876	1.08651564416266	1.66786063706873	79	115	1
SPBC3H7.12	76	953	134	100	1406	300	0.76	83.3371803676464	0.677809388335704	74.3246358560745	0.0626744921085196	0.101326200078723	1.121259181532	0.881203359045785	1.42464637310685	71	105	1
SPBC3H7.11	141	283	153	100	566	300	1.41	154.612400418923	0.5	54.8270923471358	0.404996016173435	0.612710275611563	2.82	2.29227745154164	3.46794015996145	80	161	1.41663767653583e-08
SPBC3H7.10	26	286	115	100	710	300	0.26	28.5100880205106	0.402816901408451	44.1705589050164	0.0595239382868744	0.137839715070508	0.645454545454545	0.422619961836808	0.978661977000609	36	90	1
SPBC3H7.09	259	1642	91	100	1519	300	2.59	284.004338358163	1.08097432521396	118.533358306777	0.138051069063896	0.180185372888877	2.39598660170524	2.09699573908058	2.73701581418205	186	173	6.00748937442621e-10
SPNCRNA.1470	3	20	6	100	889	300	0.03	3.28962554082815	0.0224971878515186	2.46691079177214	0.0355268249310211	0.530617317909897	1.3335	0.315833473636777	4.71718795621898	2	101	1
SPNCRNA.1471	4	310	8	100	1841	300	0.04	4.38616738777086	0.168386746333514	18.4643113825226	0.00410533570479337	0.035759794407553	0.237548387096774	0.075579230325246	0.65833781504305	14	90	1
SPBC3H7.04	23	567	52	100	927	300	0.23	25.2204624796824	0.611650485436893	67.0700352984379	0.0260958671546813	0.0624906424172485	0.376031746031746	0.241908688523896	0.579288255207894	46	77	1
SPBC3H7.02	71	5435	65	100	3380	300	0.71	77.8544711329328	1.60798816568047	176.322631305729	0.0102600829898934	0.0166051683690225	0.441545538178473	0.346790805058396	0.561254690872961	105	66	1
SPBC3H7.01	90	512	65	100	1671	300	0.9	98.6887662248444	0.306403351286655	33.5984096729306	0.139578230970112	0.221142227471024	2.9373046875	2.33235223951056	3.69528662104081	44	146	4.10489823927025e-08
SPBP16F5.03c	19	1642	25	100	10968	300	0.19	20.8342950919116	0.149708242159008	16.4161352359586	0.00715082190893907	0.0184977563009011	1.26913520097442	0.784302146972437	2.02883391108283	15	104	1
SPBP16F5.05c	12	170	71	100	528	300	0.12	13.1585021633126	0.321969696969697	35.3053246174738	0.0374409656410696	0.129989218209381	0.372705882352941	0.197688298584847	0.686343072145533	27	85	1
SPBP16F5.08c	6	1835	197	100	2419	300	0.06	6.57925108165629	0.758577924762298	83.1812438668823	0.00132728229009428	0.00751791446678296	0.0790953678474114	0.0321069585973807	0.18185835095148	45	61	1
SPBC16E9.01c	231	940	54	100	1317	300	2.31	253.301166643767	0.713743356112377	78.2649457954558	0.212229720253918	0.284484330980153	3.23645744680851	2.7950654157441	3.74665863900862	137	194	2.91123621731037e-18
SPBC16E9.02c	61	1174	49	100	2142	300	0.61	66.8890526635056	0.548085901027078	60.0999126195494	0.0398102063901757	0.0676765772044259	1.11296422487223	0.852734620877564	1.4496322837188	57	104	1
SPBC16E9.03c	25	354	200	100	1185	300	0.25	27.4135461735679	0.29873417721519	32.7574526428457	0.0460211035329042	0.107531055174818	0.836864406779661	0.545350076864914	1.27424300382159	28	97	1
SPBC16E9.06c	80	603	100	100	4223	300	0.8	87.7233477554172	0.142789486147289	15.6574646863949	0.104318264244728	0.168508950079442	5.60265339966833	4.40536029905486	7.11613296185484	22	158	4.22737017338333e-21
SPNCRNA.1476	81	345	4	100	1649	300	0.81	88.8198896023599	0.209217707701637	22.9415971616275	0.182919110886263	0.300998467158921	3.8715652173913	3.01633613851448	4.96346472345061	31	150	3.26698526157112e-12
SPBC16E9.09c	35	1387	402	100	749	300	0.35	38.378964642995	1.85180240320427	203.057882738257	0.0177650351441209	0.0356720058874254	0.189005046863735	0.133060113229465	0.267183324096816	87	48	1
SPBC16E9.10c	14	1115	32	100	2667	300	0.14	15.351585857198	0.418072740907387	45.8434255470989	0.00712047040487961	0.0217185609912246	0.334869955156951	0.189902945698139	0.57923402163596	33	81	1
SPBC16E9.11c	182	3397	41	100	2844	300	1.82	199.570616143574	1.19444444444444	130.975831718158	0.0460181825576036	0.0623520917449149	1.52372093023256	1.30875711193825	1.77329348922538	153	129	1
SPBC16E9.12c	349	1550	123	100	1217	300	3.49	382.693104583008	1.27362366474938	139.658164565424	0.200123527832713	0.253298472148227	2.74021290322581	2.43550333372411	3.08264240604393	251	198	1.66409202609227e-15
SPNCRNA.1479	0	89	829	100	1420	300	0	0	0.0626760563380282	6.87269185759871	0.00102379729694063	0.0543638405446951	0	0.0145379216165569	0.771966535734671	5	95	1
SPBC16E9.14c	110	838	33	100	1260	300	1.1	120.619603163699	0.665079365079365	72.9287355347615	0.107043660590074	0.160837888543614	1.65393794749403	1.34875012343493	2.02655739564953	83	127	1
SPBC16E9.16c	16	243	16	100	2070	300	0.16	17.5446695510834	0.117391304347826	12.872447768458	0.0383028838173447	0.111468481484384	1.36296296296296	0.792869695019036	2.30739756672674	12	104	1
SPNCRNA.1480	2	21	28	100	478	300	0.02	2.19308369388543	0.0439330543933054	4.81744326062699	0.0154410000460713	0.418616073048669	0.455238095238095	0.0738079802202206	2.00098482917264	4	98	1
SPBC16E9.17c	0	0	0	100	1174	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPSNORNA.39	394	300	148	100	114	300	3.94	432.03748769543	2.63157894736842	288.563643932294	1.12706993445665	1.53047217603423	1.4972	1.28485972528059	1.74473828067902	357	137	1
SPBC1E8.03c	33	682	12	100	2266	300	0.33	36.1858809491096	0.300970873786408	33.002715781771	0.0335532128317377	0.0694177180862585	1.09645161290323	0.760315802767175	1.57300549183462	30	103	1
SPBC1A4.02c	218	1457	227	100	1079	300	2.18	239.046122633512	1.35032437442076	148.068718349911	0.129428296299977	0.172918778247771	1.61442690459849	1.39653131707675	1.86579361729345	182	136	0.524166187518343
SPBC1A4.03c	2	1286	4	100	6481	300	0.02	2.19308369388543	0.198426168801111	21.7582597618937	0.000269075787031471	0.00628154721965621	0.100793157076205	0.0174388017575096	0.407107075305919	16	86	1
SPBC1A4.06c	25	58	12	100	1392	300	0.25	27.4135461735679	0.0416666666666667	4.56892436226131	0.262436913007132	0.704045385615032	6	3.65312182905927	9.80031176776125	5	120	4.69139921802791e-06
SPBC1A4.07c	126	2559	131	100	1671	300	1.26	138.164272714782	1.53141831238779	167.926426470761	0.0409986775880958	0.0590924436923682	0.822766705744431	0.68508790249708	0.987434734099472	136	90	1
SPBC1A4.08c	152	4341	362	100	1860	300	1.52	166.674360735293	2.33387096774194	255.918718149372	0.0296823208328637	0.0412840996348487	0.651278507256393	0.552091167491264	0.767884253208187	176	76	1
SPBC1A4.11c	1	98	163	100	799	300	0.01	1.09654184694272	0.122653316645807	13.4494494368443	0.000527778249978962	0.0672557567881182	0.081530612244898	0.00421694821733191	0.537373496737064	11	90	1
SPBC1A4.10c	15	1152	20	100	2887	300	0.15	16.4481277041407	0.399030135088327	43.7553241315555	0.0075375476538306	0.0221058704252546	0.375911458333333	0.21760900076609	0.638196479177101	32	83	1
SPBP23A10.03c	10	356	55	100	1380	300	0.1	10.9654184694272	0.257971014492754	28.287601268957	0.0141406569542654	0.0540595143818107	0.387640449438202	0.195141065968863	0.746021298468987	22	88	1
SPBP23A10.17	98	136	11	100	1526	300	0.98	107.461101000386	0.0891218872870249	9.77258788887348	0.551212413110217	0.941652056141976	10.9961764705882	8.41150142406191	14.3696103767266	16	182	1.34016393477451e-39
SPBP23A10.11c	1100	6934	202	100	2453	300	11	1206.19603163699	2.82674276396249	309.964173122739	0.148783222417508	0.169142633405779	3.89140467262763	3.64965244590146	4.14906879744376	886	314	1.04255826727746e-46
SPBP23A10.14c	35	2199	46	100	2330	300	0.35	38.378964642995	0.943776824034335	103.489078172834	0.0112233998763268	0.0224626721763263	0.370850386539336	0.261505217118414	0.523380261708402	65	70	1
SPBP23A10.15c	117	4595	430	100	1865	300	1.17	128.295396092298	2.46380697050938	270.16674459527	0.0210984021831086	0.0307052545738578	0.47487486398259	0.393485200714975	0.572652997802448	154	63	1
SPBC29A3.02c	102	1707	70	100	1259	300	1.02	111.847268388157	1.35583796664019	148.673306809469	0.0486727862853952	0.0732889961914407	0.752302284710018	0.612790379333125	0.922708462050238	116	86	1
SPBC29A3.03c	17	538	424	100	1701	300	0.17	18.6412113980262	0.316284538506761	34.6819232013628	0.018863931437926	0.0521815563147424	0.537490706319703	0.320875473759121	0.887608272913768	28	89	1
SPBC29A3.07c	15	124	45	100	556	300	0.15	16.4481277041407	0.223021582733813	24.4552498239023	0.0680489702359701	0.211568611240487	0.67258064516129	0.378352274511994	1.17632147849711	20	95	1
SPBC29A3.09c	266	1910	89	100	2101	300	2.66	291.680131286762	0.909090909090909	99.6856224493377	0.122237443180653	0.158635664841536	2.926	2.56820868122551	3.33293531832066	174	192	6.04036948269466e-17
SPBC29A3.10c	176	1356	423	100	841	300	1.76	192.991365061918	1.61236623067776	176.802704453546	0.110571791432023	0.152296555830035	1.09156342182891	0.929908765943313	1.2808140345306	170	106	1
SPBC29A3.11c	47	785	423	100	1785	300	0.47	51.5374668063076	0.439775910364146	48.2232688991614	0.0440862070737758	0.0810661995445286	1.06872611464968	0.786938796266898	1.44703166186984	44	103	1
SPBC29A3.13	2	330	238	100	2583	300	0.02	2.19308369388543	0.127758420441347	14.0092454313239	0.00104520060350009	0.024579346581955	0.156545454545455	0.0269975315884074	0.634884522211896	11	91	1
SPBC29A3.14c	48	464	22	100	3452	300	0.48	52.6340086532503	0.13441483198146	14.7391488117445	0.0759483361401528	0.140504211189547	3.57103448275862	2.62173656355808	4.85020537026316	17	131	6.99921012785135e-07
SPBC29A3.15c	63	1386	148	100	1611	300	0.63	69.0821363573911	0.860335195530726	94.3393544297085	0.0350092827599266	0.0589006300256653	0.732272727272727	0.563999545262418	0.948889149713468	75	88	1
SPBC18E5.02c	222	3094	160	100	1803	300	2.22	243.432290021283	1.71602884082085	188.169743452067	0.0624631822910584	0.0823978102351404	1.29368455074337	1.12621117670778	1.48563251853958	203	119	1
SPBC18E5.03c	51	203	338	100	1520	300	0.51	55.9236341940785	0.133552631578947	14.6446049295639	0.182570533353806	0.34491415183892	3.81871921182266	2.77507210697785	5.24269510795159	17	134	1.35828700449559e-07
SPBC18E5.05c	5	276	18	100	1078	281	0.05	5.48270923471358	0.256029684601113	28.0747263224666	0.00661242869182202	0.045363716761156	0.195289855072464	0.0712819812978413	0.489020866685262	21	84	1
SPBC18E5.14c	14	16	12	100	183	300	0.14	15.351585857198	0.087431693989071	9.58725112081063	0.404425877499105	1.88684420902211	1.60125	0.740099355823362	3.45292490251047	9	105	1
SPBC18E5.09c	31	55	49	100	186	300	0.31	33.9927972552242	0.295698924731183	32.4246245063706	0.35454666493939	0.893167993679875	1.04836363636364	0.659456796787266	1.66129246824457	29	102	1
SPNCRNA.1485	3	4	1	100	367	147	0.03	3.28962554082815	0.0108991825613079	1.19514097759424	0.133893566820236	3.94140253599159	2.7525	0.491389390230266	14.4649473070891	1	102	1
SPBC18E5.11c	92	1003	5	100	3198	300	0.92	100.88184991873	0.313633520950594	34.3912280326311	0.0736420351048067	0.114124831596767	2.93335992023928	2.35507228265172	3.64971211446462	45	147	9.86921416063992e-09
SPBC18E5.12c	194	1571	146	100	1374	300	1.94	212.729118306887	1.1433770014556	125.376072892795	0.10606622552716	0.143722646722114	1.69672819859962	1.45734993874318	1.97474916596184	156	138	0.119887471034838
SPBC23G7.04c	73	2475	49	100	2372	300	0.73	80.0475548268182	1.04342327150084	114.415728127454	0.0231996945076884	0.037439086140373	0.699620202020202	0.550296753722369	0.888055123249647	88	85	1
SPBC23G7.06c	76	1174	17	100	2455	300	0.76	83.3371803676464	0.478207739307536	52.4374797682586	0.0509634342505942	0.0821103257871458	1.58926746166951	1.25115231085209	2.01580849807443	56	120	1
SPBC23G7.07c	35	263	65	100	942	300	0.35	38.378964642995	0.279193205944798	30.6147033700567	0.0919861301259821	0.191666842595044	1.25361216730038	0.866509345786751	1.80550165724531	29	106	1
SPBC23G7.08c	8	3997	128	100	2659	300	0.08	8.77233477554172	1.50319669048514	164.831807530276	0.000929953815469289	0.00411867207150923	0.0532199149362022	0.0247274719533284	0.10951549038143	64	44	1
SPBC23G7.10c	1	45	10	100	1190	300	0.01	1.09654184694272	0.0378151260504202	4.14658681616993	0.00113712356732569	0.149026177050859	0.264444444444444	0.0135317704511758	1.77341150690522	3	98	1
SPNCRNA.1487	0	153	4	100	799	300	0	0	0.191489361702128	20.9976098350733	0.000594918567962269	0.0314884723958594	0	0.00475339935801853	0.251592894442916	16	84	1
SPBC23G7.12c	753	1763	49	100	1172	300	7.53	825.696010747865	1.5042662116041	164.949084996588	0.391812919685853	0.465577876624665	5.00576290414067	4.5920474187182	5.45657271404108	512	341	1.09066667993896e-56
SPBC23G7.13c	1	12	138	100	2151	300	0.01	1.09654184694272	0.00557880055788006	0.611738826746285	0.0040448521341888	0.610617545978525	1.7925	0.087004769406401	13.1343834139981	0	101	1
SPBC23G7.15c	311	751	1208	100	277	300	3.11	341.024514399184	2.71119133574007	297.293475470751	0.362034190323462	0.473626986099687	1.14709720372836	1.00283470719599	1.31194675149613	300	111	1
SPNCRNA.1489	70	118	7	100	1794	300	0.7	76.7579292859901	0.0657748049052397	7.21248260530883	0.436642706566259	0.80523448283303	10.6423728813559	7.83337015579869	14.4459066220246	10	160	9.02545561557096e-30
SPNCRNA.1490	1075	378	1176	100	87	300	10.75	1178.78248546342	4.3448275862069	476.428526602697	2.52517626998879	3.20321341006785	2.47420634920635	2.19690335489025	2.78679566675903	955	220	9.30351971468727e-05
SPBC1711.09c	43	180	23	100	987	300	0.43	47.1512994185368	0.182370820668693	19.9977236524507	0.168830326424407	0.336995880275828	2.35783333333333	1.66635532180889	3.32614933832243	22	121	0.190781730449035
SPBC1711.10c	16	1576	133	100	2135	300	0.16	17.5446695510834	0.738173302107728	80.9437916057011	0.0059920606452296	0.0169316514579529	0.216751269035533	0.127930494775652	0.361490758627295	49	67	1
SPBC1711.15c	254	2163	7	100	1060	300	2.54	278.52162912345	2.04056603773585	223.756605182745	0.102885390854399	0.133998871918562	1.24475265834489	1.09058514305663	1.42038804233676	237	117	1
SPNCRNA.1491	9	68	0	100	2818	179	0.09	9.86887662248444	0.0241305890702626	2.64602007069214	0.0617145743157014	0.274149120316157	3.72970588235294	1.73911670421646	7.72552221050932	2	107	1
SPBC17G9.02c	41	743	56	100	1278	300	0.41	44.9582157246513	0.581377151799687	63.7504375804724	0.0397550274623759	0.0763096002496139	0.705222072678331	0.508069250969164	0.975236691190066	51	90	1
SPBC17G9.03c	683	2757	288	100	1854	300	6.83	748.938081461875	1.48705501618123	163.06180539488	0.227617713906163	0.269613467176053	4.59297062023939	4.22003241582026	4.99863368144401	468	315	1.53601285524886e-52
SPBC17G9.04c	42	1052	923	100	2442	300	0.42	46.054757571594	0.430794430794431	47.2384120795961	0.0289499877016725	0.0548585282269372	0.974942965779468	0.706958699674843	1.33964525930181	42	100	1
SPNCRNA.1492	14	32	11	100	1035	300	0.14	15.351585857198	0.0309178743961353	3.39027430938811	0.222465587046707	0.84920348579308	4.528125	2.30251882593342	8.78925607795838	3	111	0.309920588381732
SPBC17G9.06c	32	374	42	100	1151	300	0.32	35.0893391021669	0.3249348392702	35.6304648789379	0.0585874043805243	0.124291791880037	0.984812834224599	0.674341024419835	1.43059852453922	32	100	1
SPBC17G9.08c	158	2008	13	100	3089	290	1.58	173.253611816949	0.650048559404338	71.2805447931684	0.0666885366862331	0.0927954876591796	2.43058764940239	2.06000889823774	2.86645261379206	101	157	2.77050690241395e-08
SPNCRNA.38	16	4	5	100	234	300	0.16	17.5446695510834	0.0170940170940171	1.87443050759439	1.25893623567572	14.1271670842677	9.36	2.94591079148118	33.0575709771865	1	115	0.0727604988319176
SPNCRNA.1493	2	69	7	100	642	300	0.02	2.19308369388543	0.107476635514019	11.7852628409731	0.00491816603671483	0.12002119225046	0.186086956521739	0.0315746259557092	0.77053605424795	9	93	1
SPBC17G9.11c	152	5230	28	100	3703	300	1.52	166.674360735293	1.4123683499865	154.872099905763	0.0246487943400427	0.0342499902651458	1.07620650095602	0.912744854411781	1.26827713951835	147	105	1
SPBC17G9.12c	53	377	606	100	1936	300	0.53	58.1167178879639	0.194731404958678	21.3531134451138	0.104302246882571	0.189031995727757	2.7216976127321	2.01929149964658	3.65965943728938	24	129	0.000566222668152936
SPBC17G9.13c	16	567	95	100	1144	300	0.16	17.5446695510834	0.495629370629371	54.3478345468986	0.0165763266848919	0.0472931437347998	0.322821869488536	0.189633177275163	0.541033564326109	38	78	1
SPBC14C8.01c	36	1654	65	100	1019	300	0.36	39.4755064899378	1.62315996074583	177.98628212397	0.0154110201126526	0.030598229734435	0.221789600967352	0.15703829494793	0.311795960993892	84	52	1
SPNCRNA.68	5	27	6	100	370	300	0.05	5.48270923471358	0.072972972972973	8.00179185606846	0.0626901490871644	0.504810555526247	0.685185185185185	0.231953551622508	1.86779905544711	7	98	1
SPBC14C8.05c	0	7	2	100	1497	300	0	0	0.00467601870407482	0.512745018610488	0.0134151780994594	0.782741335671289	0	0.200825216148908	11.7176377949992	0	100	1
SPBC14C8.07c	6	292	25	100	1829	300	0.06	6.57925108165629	0.159650082012028	17.5062995794026	0.00827868631150486	0.0476297058204518	0.375821917808219	0.151417172637424	0.871147319456063	14	92	1
SPBC14C8.19	22	158	95	100	481	300	0.22	24.1239206327397	0.328482328482329	36.0194619162056	0.0867754345195463	0.221418887113153	0.669746835443038	0.417389840039018	1.06502484701427	30	92	1
SPBC14C8.09c	13	73	28	100	807	300	0.13	14.2550440102553	0.090458488228005	9.91915177531824	0.0941779999137375	0.330287440682372	1.43712328767123	0.760016459303861	2.66541964630675	9	104	1
SPBC14C8.11c	5	57	4	100	1965	300	0.05	5.48270923471358	0.0290076335877863	3.18080841097887	0.0310027646069383	0.227678871249599	1.72368421052632	0.609204324526337	4.47388982005461	2	103	1
SPNCRNA.1496	3	29	18	100	473	300	0.03	3.28962554082815	0.0613107822410148	6.7229838396065	0.0251465659283638	0.354399747464255	0.489310344827586	0.118943256841161	1.67631080550592	5	98	1
SPBC14C8.14c	61	2990	57	100	2843	300	0.61	66.8890526635056	1.0517059444249	115.323957874032	0.0156953760244944	0.0264630198533356	0.580010033444816	0.446219540376377	0.752343654430332	82	79	1
SPNCRNA.1497	10	17	47	100	120	300	0.1	10.9654184694272	0.141666666666667	15.5343428316885	0.251187624783445	1.3547894576787	0.705882352941177	0.301425149740134	1.62574734921444	13	97	1
SPBC14C8.16c	62	516	61	100	1403	300	0.62	67.9855945104484	0.367783321454027	40.3289802581925	0.0914776510785067	0.157520191347109	1.68577519379845	1.28343144463145	2.21000828459993	43	119	1
SPBC14C8.17c	47	856	27	100	2128	300	0.47	51.5374668063076	0.402255639097744	44.1090141439363	0.0404591076041707	0.0742872436275206	1.16841121495327	0.860969809816753	1.58083254439364	42	105	1
SPBC15C4.01c	35	768	88	100	1176	300	0.35	38.378964642995	0.653061224489796	71.6108961268712	0.0319704506264224	0.0646544469120477	0.5359375	0.375972499366728	0.760336295685681	53	82	1
SPBC15C4.04c	23	1317	25	100	2184	300	0.23	25.2204624796824	0.603021978021978	66.1238833527269	0.0112912367072457	0.0267664650228916	0.381412300683371	0.246600609686245	0.584579596099953	46	77	1
SPBC15C4.06c	9	725	16	100	2107	300	0.09	9.86887662248444	0.344091124822022	37.7310317528936	0.00603172529291855	0.0246103383177463	0.261558620689655	0.127088451921794	0.518539828354915	27	82	1
SPBC21H7.03c	7	314	44	100	1583	300	0.07	7.67579292859901	0.198357548957675	21.7507353089079	0.00968145590935106	0.048622604205679	0.352898089171975	0.153257447045027	0.769695824575899	17	90	1
SPBC21H7.06c	12	56	18	100	734	300	0.12	13.1585021633126	0.0762942779291553	8.36598684315968	0.109067927393061	0.412189164395219	1.57285714285714	0.800558587065065	3.02546846666091	7	105	1
SPBC21H7.07c	123	764	898	100	871	300	1.23	134.874647173954	0.87715269804822	96.1834639568581	0.132447626461085	0.195565189378833	1.40226439790576	1.15361882647605	1.70337279948963	104	119	1
SPBC16H5.13	10	382	19	100	3663	300	0.1	10.9654184694272	0.104286104286104	11.4354077404345	0.0131865976326231	0.0503463476387463	0.958900523560209	0.483025071282984	1.84418671400728	10	100	1
SPBC16H5.06	448	2745	38	100	1031	300	4.48	491.250747430336	2.66246362754607	291.950278356717	0.147501395219059	0.180565268783187	1.68265209471767	1.5207393847085	1.86162792115466	398	150	0.0142079351245296
SPBC16H5.15	25	84	22	100	552	300	0.25	27.4135461735679	0.152173913043478	16.6865063665196	0.185611376316704	0.474131670362967	1.64285714285714	1.02457479726821	2.61720682040358	16	109	1
SPBC16H5.04	60	766	195	100	714	300	0.6	65.7925108165629	1.07282913165266	117.640203747636	0.0596734224159349	0.102604171583722	0.559268929503916	0.426068236049775	0.732593785107774	82	78	1
SPBC16H5.02	320	7541	80	100	3043	300	3.2	350.893391021669	2.47814656588893	271.739141235459	0.0378808199064474	0.0475279486642864	1.29128762763559	1.1527133497532	1.44627547785424	299	121	1
SPBC12D12.02c	10	60	37	100	483	300	0.1	10.9654184694272	0.124223602484472	13.6216378502201	0.0802445470257155	0.336293665674071	0.805	0.387581162134206	1.62429840520576	12	98	1
SPBC12D12.04c	9	1749	4	100	3840	300	0.09	9.86887662248444	0.45546875	49.944054434969	0.00250674184509169	0.0101738396303486	0.197598627787307	0.0962588868515209	0.390675441805385	34	75	1
SPBC12D12.05c	22	1273	117	100	1623	300	0.22	24.1239206327397	0.784349969192853	86.0072563868193	0.0110584703547418	0.0267465457602973	0.280487038491752	0.17947897385746	0.434096437689625	53	69	1
SPBC12D12.07c	42	240	32	100	969	300	0.42	46.054757571594	0.247678018575851	27.1589311936276	0.124306396492083	0.245551691218916	1.69575	1.20452898200828	2.37939588791129	28	114	1
SPBC12D12.08c	18	226	77	100	337	300	0.18	19.7377532449689	0.670623145400593	73.53663424601	0.04773168981835	0.131220998786435	0.268407079646018	0.160855794687839	0.442214765910284	47	71	1
SPNCRNA.1503	2	315	14	100	3069	300	0.02	2.19308369388543	0.102639296187683	11.2548283410543	0.00109474606343052	0.0257565379790014	0.194857142857143	0.0335977566866826	0.790468150575552	9	93	1
SPBC24C6.08c	36	751	4	100	2520	300	0.36	39.4755064899378	0.298015873015873	32.6786875815071	0.0337896064684718	0.067696171377693	1.20798934753662	0.851498083005489	1.70594351871786	31	105	1
SPBC24C6.09c	2	53	38	100	2411	300	0.02	2.19308369388543	0.021982579842389	2.4104818700939	0.00636374095221003	0.157495336185186	0.909811320754717	0.153429794357784	3.79721255542484	2	100	1
SPBC24C6.10c	15	388	22	100	1572	300	0.15	16.4481277041407	0.246819338422392	27.0647733214869	0.0222247409862118	0.066106675107721	0.607731958762887	0.34937292830325	1.03919693269337	22	93	1
SPBC19G7.01c	13	836	3	100	3870	300	0.13	14.2550440102553	0.216020671834625	23.6875706471346	0.00860879217644616	0.0274911791220544	0.601794258373206	0.333160257228467	1.06390863202351	20	93	1
SPBC19G7.03c	447	1297	691	100	291	300	4.47	490.154205583394	4.45704467353952	488.733599822922	0.309053703676209	0.384296552647146	1.0029067077872	0.899346277697769	1.11830296820319	446	101	1
SPBC19G7.05c	219	4627	38	100	6240	300	2.19	240.142664480455	0.74150641025641	81.3092808622427	0.0412307899324691	0.0543172252888159	2.95344715798574	2.57280129178607	3.38939485802211	135	184	1.21817242804327e-16
SPBC19G7.07c	36	499	2	100	4023	300	0.36	39.4755064899378	0.124036788466319	13.60115291137	0.0506460591608392	0.10230766143066	2.90236472945892	2.03749096004056	4.11583721935544	15	121	0.00498501191429198
SPBC19G7.08c	84	1546	117	100	1798	300	0.84	92.1095151431881	0.859844271412681	94.2855225457974	0.0433406750778462	0.0680291392425645	0.976921086675291	0.779265337899676	1.22316392358131	85	99	1
SPNCRNA.1507	8	7	3	100	523	300	0.08	8.77233477554172	0.0133843212237094	1.46764683147209	0.377852306059638	3.48910169561683	5.97714285714286	1.97616756069191	18.248001868076	1	107	1
SPBC19G7.10c	73	3086	21	100	2578	300	0.73	80.0475548268182	1.19705197827773	131.26175871471	0.0186192863656256	0.0300055019621491	0.609831497083603	0.480005202505827	0.773541840584204	94	79	1
SPBC19G7.18c	3	91	5	100	926	300	0.03	3.28962554082815	0.0982721382289417	10.7759511956574	0.00834771386500173	0.107526893799738	0.305274725274725	0.077299830389916	0.995699036585572	9	94	1
SPBC19G7.14c	22	486	4	100	1408	300	0.22	24.1239206327397	0.345170454545455	37.8493847737329	0.0287870195943427	0.0705040145828279	0.637366255144033	0.405321235888345	0.992696525326217	31	91	1
SPBC19G7.19	180	600	292	100	260	300	1.8	197.377532449689	2.30769230769231	253.048118525242	0.253061635511925	0.355527317687284	0.78	0.657960252331006	0.924371025986938	195	85	1
SPNCRNA.1508	16	133	0	100	1572	93	0.16	17.5446695510834	0.0846055979643766	9.27735786535503	0.0690227428163074	0.206599312885906	1.89112781954887	1.08503751707235	3.24774119856644	9	107	1
