Cdk9as_3MBPP1_18Cr2_pr_counts	Cdk9as_3MBPP1_18Cr2gb_counts	Cdk9as_3MBPP1_18Cr2term_counts	Cdk9as_3MBPP1_18Cr2pr_map	Cdk9as_3MBPP1_18Cr2gb_map	Cdk9as_3MBPP1_18Cr2term_map	Cdk9as_3MBPP1_18Cr2pr_density	Cdk9as_3MBPP1_18Cr2pr_densityRPKM	Cdk9as_3MBPP1_18Cr2gb_density	Cdk9as_3MBPP1_18Cr2gb_densityRPKM	Cdk9as_3MBPP1_18Cr2pause_index_CI_low	Cdk9as_3MBPP1_18Cr2pause_index_CI_high	Cdk9as_3MBPP1_18Cr2pause_index_scaled	Cdk9as_3MBPP1_18Cr2pause_index_CI_low_scaled	Cdk9as_3MBPP1_18Cr2pause_index_CI_high_scaled	Cdk9as_3MBPP1_18Cr2_ExpPR	Cdk9as_3MBPP1_18Cr2_ExpGB	Cdk9as_3MBPP1_18Cr2Fexact_Pval
SPCC1442.19	1	143	3	100	1265	300	0.01	2.2822848592766	0.11304347826087	25.7997418874746	0.000362739168780577	0.0458788742573126	0.0884615384615385	0.00458865048507429	0.580367759355005	10	91	1
SPCC1442.12	0	439	7	100	1801	300	0	0	0.243753470294281	55.6314854648765	0.000207144258746632	0.0109320116870667	0	0.00373066810002685	0.196885530484071	19	81	1
SPNCRNA.1229	2	20	19	100	985	300	0.02	4.5645697185532	0.0203045685279188	4.63408093254132	0.0161614422706158	0.441429443740588	0.985	0.159190206365565	4.34808002084479	2	100	1
SPNCRNA.1230	1	25	4	100	953	300	0.01	2.2822848592766	0.0262329485834208	5.98710613661227	0.00201502960057811	0.275223236161762	0.3812	0.0192032320935094	2.62287744062159	2	99	1
SPCC285.03	24	393	9	100	1767	300	0.24	54.7748366226384	0.222410865874363	50.7604951723658	0.039504486951333	0.0936209914881861	1.07908396946565	0.698044284430054	1.65428291959625	22	102	1
SPCC285.04	5	162	51	100	524	300	0.05	11.411424296383	0.309160305343511	70.5591883974826	0.0111982383770814	0.0778003363748992	0.161728395061728	0.0586787690959063	0.407673762604472	24	81	1
SPCC285.05	4	432	9	100	1873	300	0.04	9.12913943710639	0.230646022423919	52.6399924830481	0.00295162505978541	0.0256054013028615	0.173425925925926	0.0552839373697807	0.479589166402596	19	85	1
SPCC285.08	25	524	5	100	1331	300	0.25	57.057121481915	0.393688955672427	89.8510342795595	0.0312365279598984	0.0722980440432849	0.635019083969466	0.415758187146248	0.962286966216123	35	90	1
SPCC285.11	48	1605	192	100	2122	300	0.48	109.549673245277	0.75636192271442	172.623336434446	0.0221919299437891	0.040183058939684	0.634616822429907	0.470912753407205	0.852684510700095	63	85	1
SPCC285.12	24	259	96	100	359	300	0.24	54.7748366226384	0.721448467966574	164.655091518841	0.0595522470695165	0.143013307423866	0.332664092664093	0.213792566979564	0.513417773651678	51	73	1
SPCC285.14	6	353	0	100	5591	300	0.06	13.6937091556596	0.0631371847612234	14.4097040837889	0.006858606695254	0.0393335259558513	0.950311614730878	0.383464700331651	2.19913743619165	6	100	1
SPCC285.17	79	865	7	100	2033	300	0.79	180.300503882851	0.425479586817511	97.1065618924868	0.0720261084555309	0.115649340521034	1.85672832369942	1.46429078490094	2.35115109279262	53	126	0.417588635156884
SPCC1223.01	25	637	1	100	2691	300	0.25	57.057121481915	0.236714975845411	54.0251005336006	0.0257401740639563	0.0593670214207929	1.05612244897959	0.692668084061064	1.59756654643354	23	102	1
SPCC1223.02	0	1	1	100	990	300	0	0	0.00101010101010101	0.230533824169353	0.120791776113059	17.3080587281839	0	1.19583858351928	171.349781409021	0	100	1
SPNCRNA.504	1	19	21	100	311	300	0.01	2.2822848592766	0.0610932475884244	13.9432193975098	0.00262241420563744	0.368819983318377	0.163684210526316	0.00815570817953243	1.14703014812015	5	96	1
SPNCRNA.1235	1	133	0	100	4160	300	0.01	2.2822848592766	0.0319711538461538	7.29672803566797	0.000389828371543799	0.0493657424601149	0.312781954887218	0.016216860256222	2.05361488634078	3	98	1
SPCC1223.06	6	747	24	100	3825	300	0.06	13.6937091556596	0.195294117647059	44.5716807811665	0.00325370636315497	0.0185091802402039	0.307228915662651	0.124454268390678	0.7079761441878	17	89	1
SPCC1223.08c	19	795	29	100	1621	300	0.19	43.3634123262554	0.490438001233806	111.931922462979	0.0147256504893593	0.0383218469367458	0.387408805031447	0.238702794432515	0.62119713884465	39	80	1
SPNCRNA.1236	89	569	50	100	426	300	0.89	203.123352475617	1.33568075117371	304.840395523095	0.124277726797018	0.196649028048228	0.666326889279438	0.529423116155298	0.837724859485451	108	81	1
SPCC1223.11	111	1541	5	100	2755	300	1.11	253.333619379702	0.55934664246824	127.658837319246	0.0591182024371998	0.08769253644626	1.9844581440623	1.62870647714485	2.41592937909446	75	136	0.00629018896540014
SPNCRNA.586	22	98	8	100	935	300	0.22	50.2102669040852	0.104812834224599	23.921274460867	0.137459503876346	0.363542890551403	2.09897959183673	1.28524636124383	3.39912602665562	11	111	1
SPNCRNA.1237	1	30	23	100	820	300	0.01	2.2822848592766	0.0365853658536585	8.34982265588999	0.00168902937199498	0.227153129587376	0.273333333333333	0.0138500408503588	1.86265566261648	3	98	1
SPNCRNA.1238	10	102	8	100	1798	300	0.1	22.822848592766	0.0567296996662959	12.9473334619696	0.0482376014868555	0.193294763657277	1.76274509803922	0.867312074733662	3.47543985055785	5	105	1
SPCC1223.13	0	1808	24	100	5204	300	0	0	0.347425057647963	79.2922948803245	5.02773623707383e-05	0.0026502534033301	0	0.00261643393777322	0.137919187109299	25	75	1
SPCC1223.14	22	1057	9	100	1314	300	0.22	50.2102669040852	0.80441400304414	183.590189973772	0.0133078200320729	0.0322381760087465	0.273491012298959	0.174864755221438	0.423609632754929	54	68	1
SPCC297.03	53	2689	72	100	3664	300	0.53	120.96109754166	0.733897379912664	167.496287843744	0.0148674116091798	0.0260623830880996	0.722171811082187	0.544741961360347	0.954925716347968	64	89	1
SPCC297.05	47	630	8	100	3152	300	0.47	107.267388386	0.199873096446701	45.6167341797036	0.0548142936170744	0.101232140602791	2.35149206349206	1.72774653481019	3.19083707179997	24	123	0.041462812836116
SPCC737.04	0	879	17	100	2289	300	0	0	0.384010484927916	87.6421315554447	0.000103428078560783	0.00545414812808954	0	0.00236746871825632	0.12484545065197	27	73	1
SPNCRNA.1242	8	9	12	100	291	300	0.08	18.2582788742128	0.0309278350515464	7.05861296683484	0.313322581487005	2.50460869860418	2.58666666666667	0.911768712127186	7.28841131293815	3	105	1
SPCC737.05	56	563	9	100	2729	300	0.56	127.807952119489	0.206302674972517	47.0841471518038	0.0748208812547306	0.131932577533159	2.71445825932504	2.0418618494416	3.60044004087991	26	130	0.00023022231088466
SPCC737.08	11	2945	27	100	14152	300	0.11	25.1051334520426	0.208097795364613	47.4938447609496	0.00196220348645627	0.00691502658412304	0.528597623089983	0.277691037403292	0.978614562185093	19	92	1
SPNCRNA.505	0	4	6	100	664	300	0	0	0.00602409638554217	1.37487039715458	0.0240893601812892	1.52670069174082	0	0.15995335160376	10.137292593159	0	100	1
SPCC74.09	0	85	5	100	4819	300	0	0	0.0176385142145673	4.02561139320421	0.0010721024831893	0.0569495677054597	0	0.0516646186648922	2.7443996677261	1	99	1
SPCC74.01	10	376	5	100	2114	300	0.1	22.822848592766	0.177861873226112	40.5931460306528	0.0133951576162368	0.0511572329292497	0.562234042553192	0.283173632007245	1.08146390412434	16	94	1
SPNCRNA.506	0	4	3	100	759	300	0	0	0.00527009222661397	1.20278516957923	0.0240893601812892	1.52670069174082	0	0.182838243775985	11.5876582503128	0	100	1
SPNCRNA.1243	1	37	3	100	1890	300	0.01	2.2822848592766	0.0195767195767196	4.46796506842509	0.0013771155727744	0.182508731776351	0.510810810810811	0.0260274843254361	3.44941503057304	1	100	1
SPCC74.04	3	301	4	100	2836	300	0.03	6.84685457782979	0.106135401974612	24.2231220959893	0.00255862447301481	0.031985739951259	0.28265780730897	0.0725625900547	0.907115585017704	9	94	1
SPCC74.05	37	662	283	100	477	300	0.37	84.4445397932341	1.38784067085954	316.7447750191	0.039540971114804	0.0786594558354513	0.266601208459214	0.188610432217615	0.375205604335103	79	58	1
SPCC74.06	23	1580	102	100	7222	300	0.23	52.4925517633618	0.218775962337303	49.9309066416093	0.00941771036203324	0.0222965992571923	1.05130379746835	0.680147042346041	1.61026039835443	22	101	1
SPNCRNA.1246	0	112	327	100	1130	300	0	0	0.0991150442477876	22.6208764813256	0.0008131346553243	0.0431091845553948	0	0.00918842160516459	0.487133785475962	9	91	1
SPCC18.02	100	1102	23	100	1935	300	1	228.22848592766	0.569509043927649	129.978186817716	0.0735357905641931	0.111872981888336	1.75589836660617	1.42291754741714	2.1647421995393	72	128	0.56686507531676
SPCC18.03	90	967	27	100	3421	300	0.9	205.405637334894	0.282665887167495	64.5124074516361	0.0745264536744464	0.116101653160652	3.18397104446742	2.54954998020281	3.97183755462591	41	149	3.50206660541343e-10
SPCC18.04	17	458	9	100	2707	300	0.17	38.7988426077022	0.169190986331733	38.6142026430987	0.022128062159782	0.0613844138573237	1.00478165938865	0.5990066426653	1.66167608311775	16	101	1
SPNCRNA.1249	0	2	5	100	542	300	0	0	0.003690036900369	0.842171534788413	0.0514242900386907	4.05388820080272	0	0.278719652009704	21.9720740483508	0	100	1
SPCC18.07	9	323	31	100	1283	300	0.09	20.5405637334894	0.251753702260327	57.4573662935574	0.0134651405771088	0.0555587565490346	0.357492260061919	0.172757753604306	0.712818846524114	21	88	1
SPCC18.08	10	204	2	100	2766	300	0.1	22.822848592766	0.0737527114967462	16.8324696779619	0.0245064280479111	0.0950302095827699	1.35588235294118	0.677847799805222	2.62853559705942	7	103	1
SPCC18.10	9	151	2	100	1676	300	0.09	20.5405637334894	0.0900954653937947	20.5623516557736	0.0284862726764058	0.120245191462841	0.998940397350993	0.477429930056562	2.01530940891721	9	100	1
SPNCRNA.1250	2	84	3	100	1592	300	0.02	4.5645697185532	0.0527638190954774	12.0422065439217	0.00405468224733989	0.0981280301027346	0.379047619047619	0.064550541377651	1.56219823923554	5	97	1
SPCC18.13	2	311	3	100	1645	300	0.02	4.5645697185532	0.189057750759878	43.1483642088159	0.00110876164591699	0.0260897455317357	0.105787781350482	0.0182391290753344	0.429176313997052	16	86	1
SPCC18.20	1	23	114	100	1066	300	0.01	2.2822848592766	0.0215759849906191	4.92425438680692	0.00218361377637716	0.300664882990147	0.463478260869565	0.0232773228561805	3.20508765267497	2	99	1
SPCC18.15	1	930	11	100	2842	300	0.01	2.2822848592766	0.327234342012667	74.684198421085	5.60745934211901e-05	0.0069947162976766	0.0305591397849462	0.00159363994503022	0.198789837179969	24	77	1
SPNCRNA.1251	0	19	53	100	605	300	0	0	0.031404958677686	7.16750616962899	0.00484054272324269	0.264551414760663	0	0.0292852834756183	1.60053605930201	3	97	1
SPCC290.02	14	321	6	100	1337	300	0.14	31.9519880298724	0.240089753178758	54.7953208547336	0.0245188069856687	0.0761235687759133	0.583115264797508	0.327816449398391	1.01777211453396	22	92	1
SPCC290.04	15	337	37	100	3003	300	0.15	34.234272889149	0.112221112221112	25.6120545313424	0.0255479538193052	0.0762349067883237	1.336646884273	0.767205053193734	2.28933425085336	11	104	1
SPCC4F11.02	22	604	21	100	1657	300	0.22	50.2102669040852	0.364514182257091	83.1925199156949	0.0232082449958871	0.0566169400403227	0.603543046357616	0.384560619581849	0.938142696468148	32	90	1
SPNCRNA.1253	58	237	5	100	1559	300	0.58	132.372521838043	0.152020525978191	34.695414473929	0.181688291179542	0.32900182674648	3.81527426160338	2.83252045948907	5.12913847897763	20	138	1.10644689594328e-08
SPCC4F11.05	4	17	11	100	357	300	0.04	9.12913943710639	0.0476190476190476	10.8680231394124	0.0670760206056884	0.74144797528323	0.84	0.239461393562308	2.64696927176113	4	100	1
SPNCRNA.511	2	64	754	100	1223	300	0.02	4.5645697185532	0.0523303352412101	11.9432731801882	0.00529396749921369	0.129663211239235	0.3821875	0.0647452225153835	1.58578107345585	5	97	1
SPCC1906.01	35	3010	225	100	1314	300	0.35	79.8799700746809	2.29071537290715	522.806501249814	0.00820558764135202	0.0163979294255435	0.152790697674419	0.107821421607365	0.215468792651642	93	42	1
SPCC1906.03	0	6	0	30	417	234	0	0	0.0143884892086331	3.2838631068728	0.0157393406208896	0.93492067967121	0	0.218776834630365	12.9953974474298	0	30	1
SPCC1906.04	0	0	0	0	936	300	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPCC1739.01	84	2293	0	100	4427	300	0.84	191.711928179234	0.517957985091484	118.212766711571	0.0292781238504383	0.0457775757285648	1.62175316179677	1.2961425428589	2.02657327750356	62	122	1
SPCC1739.03	4	252	1	100	4546	300	0.04	9.12913943710639	0.0554333479982402	12.6514690835394	0.0050423276535282	0.0440679279727522	0.721587301587302	0.229224215129392	2.00332800564131	5	99	1
SPCC1739.05	22	213	8	100	1115	300	0.22	50.2102669040852	0.191031390134529	43.5988049350597	0.0648617201000159	0.162959607111733	1.15164319248826	0.723208179115177	1.81699961929583	19	103	1
SPCC1739.07	1	149	2	100	1322	300	0.01	2.2822848592766	0.112708018154312	25.7231803352657	0.000348220449827887	0.0440135688747322	0.0887248322147651	0.00460347434672467	0.581859380523959	10	91	1
SPNCRNA.549	0	0	0	100	974	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1256	0	0	0	100	833	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPCC1739.10	62	2242	49	100	1508	300	0.62	141.501661275149	1.4867374005305	339.315825895102	0.0213017460766516	0.0358274691267758	0.417020517395183	0.321230330835906	0.54027823443178	96	66	1
SPCC1739.12	113	1382	66	100	3363	300	1.13	257.898189098256	0.410942610764199	93.7888098578727	0.0671679081355575	0.0994566191858893	2.74977568740955	2.2588567505988	3.34472610322146	62	151	5.86773962410571e-09
SPCC1739.13	21	1050	12	100	2062	300	0.21	47.9279820448086	0.50921435499515	116.217221253173	0.0126477363065016	0.0312983147257193	0.4124	0.260796322640063	0.645371249644331	40	81	1
SPCC1739.14	62	542	1	100	3237	300	0.62	141.501661275149	0.167438986716095	38.2143464234759	0.0871517680349655	0.149855471329911	3.70284132841328	2.82110273129183	4.85082160694922	23	139	1.75074554678771e-09
SPCC1739.15	0	8	0	59	1527	300	0	0	0.00523903077930583	1.19569606248938	0.0116892782926356	0.673070909790981	0	0.30253437208228	17.4199877839123	0	59	1
SPCPB1C11.01	38	6272	179	100	2529	300	0.38	86.7268246525107	2.48003163305654	566.013864665197	0.00434277039553255	0.00841635607090808	0.153223852040816	0.109828663303018	0.212849645033265	98	40	1
SPCPB1C11.02	13	570	30	100	1842	259	0.13	29.6697031705958	0.309446254071661	70.6244500427612	0.0125994661319594	0.0404093551121752	0.420105263157895	0.232082166150692	0.744340321166267	26	87	1
SPCPB1C11.03	0	1304	59	100	2550	300	0	0	0.511372549019608	116.709782607713	6.97130288110077e-05	0.00367529606788152	0	0.0017776822346807	0.0937200497309787	33	67	1
SPCC576.02	6	285	2	100	2536	118	0.06	13.6937091556596	0.112381703470032	25.6487060289365	0.00848017510086411	0.0488111012009466	0.533894736842105	0.215057240557914	1.23784952645601	10	96	1
SPNCRNA.1260	0	38	523	100	703	300	0	0	0.0540540540540541	12.3366749150086	0.00240594623539958	0.129094305004205	0	0.0169138020348591	0.907532964179558	5	95	1
SPCC576.04	38	1461	183	100	1494	300	0.38	86.7268246525107	0.977911646586345	223.187294471426	0.0185809937258279	0.0362537381509923	0.388583162217659	0.277600046263869	0.541630847975825	68	70	1
SPCC576.05	131	954	17	100	3269	300	1.31	298.979316565234	0.291832364637504	66.6044587259062	0.113894358854223	0.165454030475396	4.4888784067086	3.72320659094454	5.4086922562407	52	179	1.77888199217331e-23
SPCC576.07	3	1059	51	100	1674	300	0.03	6.84685457782979	0.632616487455197	144.381103104774	0.000730374438965386	0.00904558782648958	0.0474220963172804	0.0122264681082806	0.151423140215436	39	64	1
SPCC576.09	98	530	330	100	291	300	0.98	223.663916209107	1.8213058419244	415.673874713607	0.148152246943132	0.230565460118852	0.538075471698113	0.431123038604515	0.670945488945858	127	71	1
SPNCRNA.119	285	6	11	100	154	300	2.85	650.45118489383	0.038961038961039	8.89201893224648	20.4871427891632	117.922093365437	73.15	31.5501998953114	181.600023782772	14	371	3.45506915229115e-54
SPCC576.11	108	1197	303	100	493	300	1.08	246.486764801873	2.42799188640974	554.136912079937	0.0737171385373096	0.110337470757914	0.444812030075188	0.363425492988936	0.543963730836515	147	61	1
SPCC576.13	10	32	19	100	459	300	0.1	22.822848592766	0.0697167755991285	15.9113541387475	0.143998434723198	0.661231461053324	1.434375	0.660952815379477	3.03505240623476	7	103	1
SPCC576.14	6	241	14	100	1108	300	0.06	13.6937091556596	0.217509025270758	49.6417555131462	0.0100118208690984	0.057826660006614	0.275850622406639	0.11093097522961	0.640719392873283	18	88	1
SPNCRNA.512	0	1	0	100	112	300	0	0	0.00892857142857143	2.03775433863982	0.120791776113059	17.3080587281839	0	0.135286789246626	19.385025775566	0	100	1
SPNCRNA.1263	10	691	8	100	5085	300	0.1	22.822848592766	0.135889872173058	31.0139397789603	0.00731841958576715	0.0277183923753993	0.73589001447178	0.37214163593626	1.40948025228905	13	97	1
SPNCRNA.1264	3	196	13	100	1437	300	0.03	6.84685457782979	0.136395267919276	31.1292854849139	0.00391673631880079	0.0493064277738409	0.219948979591837	0.0562835009011673	0.708533367110094	12	91	1
SPCC126.03	22	280	6	100	1828	300	0.22	50.2102669040852	0.153172866520788	34.9584114112389	0.0496043617089399	0.123290055837762	1.43628571428571	0.906767732039422	2.2537422207143	16	106	1
SPNCRNA.1265	5	60	14	100	444	300	0.05	11.411424296383	0.135135135135135	30.8416872875216	0.0295113892981756	0.215811341251194	0.37	0.1310305684839	0.958202355155302	12	93	1
SPCC126.06	59	398	4	100	1318	300	0.59	134.654806697319	0.301972685887709	68.9187688916605	0.111665682334763	0.196398585882418	1.95381909547739	1.47175369317218	2.58853336193027	36	123	0.805398042574041
SPCC126.09	11	510	13	100	2278	300	0.11	25.1051334520426	0.223880597014925	51.095929685297	0.011266356985732	0.0401694471639033	0.491333333333333	0.256647612134975	0.915060006393717	20	91	1
SPCC126.10	7	95	9	100	1095	300	0.07	15.9759940149362	0.0867579908675799	19.8006448978335	0.0313582239669949	0.164260150506791	0.806842105263158	0.343372552438594	1.79864864804936	8	99	1
SPCC126.12	0	158	14	100	1604	255	0	0	0.0985037406483791	22.4813595863904	0.000576065494010128	0.0304862718600521	0	0.00924009052392246	0.488999800635236	8	92	1
SPCC126.14	12	127	6	100	2224	300	0.12	27.3874183113192	0.0571043165467626	13.0328317054014	0.049765530614605	0.175294431053154	2.10141732283465	1.10678540086881	3.89854814662214	6	106	1
SPCC1620.02	0	3	2	0	639	286	NA	NA	0.00469483568075117	1.07149523909699	0.0327971598819604	2.22593021867193	NA	NA	NA	0	0	1
SPCC1620.03	6	187	15	100	3172	300	0.06	13.6937091556596	0.058953341740227	13.4548319257479	0.0128631336515404	0.0747761162152215	1.01775401069519	0.408018599426861	2.37189840634683	5	101	1
SPCC1620.05	11	218	6	100	5615	300	0.11	25.1051334520426	0.0388245770258237	8.86087443138554	0.0261176905168441	0.0948772753032395	2.83325688073394	1.4665083225208	5.3273590082769	4	107	1
SPCC1620.08	15	741	12	100	1694	300	0.15	34.234272889149	0.437426210153483	99.8331216484037	0.0116953004206901	0.0344368318252949	0.342914979757085	0.198118389126491	0.583359931120495	34	81	1
SPCC1620.10	8	179	9	100	1097	300	0.08	18.2582788742128	0.163172288058341	37.2405642489071	0.020436935228591	0.0935425883786618	0.490279329608939	0.224193179457643	1.02616219451392	15	93	1
SPCC1620.11	43	565	37	100	3650	300	0.43	98.1382489488937	0.154794520547945	35.3285190545556	0.0550950674129375	0.104770559421275	2.77787610619469	2.01096996057222	3.82412541887653	19	124	0.00206480241712411
SPNCRNA.1267	1	15	12	100	502	300	0.01	2.2822848592766	0.0298804780876494	6.81957627273884	0.00328192270549487	0.476785931797302	0.334666666666667	0.0164752519815842	2.39346537762245	2	99	1
SPCC1620.13	4	45	7	100	926	300	0.04	9.12913943710639	0.0485961123110151	11.0910171347135	0.0271963397809832	0.257605273600223	0.823111111111111	0.251838106371905	2.38542483353807	4	100	1
SPNCRNA.1269	0	171	0	100	1570	300	0	0	0.108917197452229	24.8580070660063	0.000532214012910368	0.0281562920265299	0	0.00835576000269277	0.442053784816519	9	91	1
SPNCRNA.123	12	53	56	100	250	300	0.12	27.3874183113192	0.212	48.3844390166639	0.114855102048474	0.437083626569839	0.566037735849057	0.287137755121186	1.0927090664246	19	93	1
SPCC830.02	0	5	0	56	795	140	0	0	0.00628930817610063	1.4353992825639	0.0190383591688732	1.16008855872718	0	0.270276706058111	16.469114360502	0	56	1
SPCC830.03	0	237	25	100	3607	300	0	0	0.0657055724979207	14.9958833282105	0.000383863337808535	0.0202852832665397	0	0.0138459505947538	0.731690167424086	6	94	1
SPNCRNA.1270	4	9	6	100	366	300	0.04	9.12913943710639	0.0245901639344262	5.61217588346704	0.115554998947778	1.57169221691214	1.62666666666667	0.422931296148866	5.75239351389842	2	102	1
SPCC830.06	7	348	15	100	1088	300	0.07	15.9759940149362	0.319852941176471	72.9995524842147	0.00874317743208889	0.0438311356736691	0.218850574712644	0.0951257704611272	0.476882756129519	25	82	1
SPCC830.10	5	115	2	100	1304	300	0.05	11.411424296383	0.0881901840490798	20.1275121792031	0.0156822335973583	0.110315289995307	0.56695652173913	0.204496326109552	1.43851138153881	8	97	1
SPCC1919.01	9	371	11	100	1737	300	0.09	20.5405637334894	0.213586643638457	48.7465562919757	0.0117378855868608	0.0483057943212879	0.421374663072776	0.203887072643772	0.839071647360771	19	90	1
SPCC1919.02	3	68	4	100	1147	300	0.03	6.84685457782979	0.0592850915431561	13.5305466809772	0.0110979033367924	0.145026314826846	0.506029411764706	0.127292951273008	1.66345183106392	5	98	1
SPCC1919.04	52	371	38	100	1245	300	0.52	118.678812682383	0.297991967871486	68.0102556459131	0.103687248886523	0.189000440822632	1.74501347708895	1.29090624863721	2.35305548824177	34	118	1
SPCC1919.05	20	595	4	100	5668	289	0.2	45.645697185532	0.104975299929428	23.9583537626954	0.0209356638895652	0.0533707324045485	1.90521008403361	1.18663342926056	3.02505311268981	11	109	1
SPCC1919.07	0	95	26	100	1252	300	0	0	0.0758785942492013	17.3176566798144	0.000958984579164924	0.0508974270961784	0	0.0120064869311449	0.637235787244154	7	93	1
SPCC1919.09	20	370	32	100	1123	300	0.2	45.645697185532	0.329474621549421	75.1954940278131	0.0335080937796092	0.0862433916426835	0.607027027027027	0.376295893145012	0.968513288147336	29	91	1
SPNCRNA.513	4	10	2	100	354	300	0.04	9.12913943710639	0.0282485875706215	6.44713237083785	0.105971553517581	1.38077252419944	1.416	0.375139299452236	4.88793473566602	2	102	1
SPCC1919.11	0	3	0	100	1516	300	0	0	0.00197889182058048	0.451639484025712	0.0327971598819604	2.22593021867193	0	0.497204943810519	33.7451021150665	0	100	1
SPNCRNA.1275	1	42	13	100	1068	300	0.01	2.2822848592766	0.0393258426966292	8.975277536481	0.00121663271361786	0.160036851469115	0.254285714285714	0.0129936373814387	1.70919357369015	3	98	1
SPCC1919.15	8	369	20	100	2103	300	0.08	18.2582788742128	0.17546362339515	40.0457971028561	0.00999899659832028	0.0449652614601272	0.455934959349593	0.210278898462676	0.945619448506475	16	92	1
SPCC790.02	8	445	50	100	3184	300	0.08	18.2582788742128	0.139761306532663	31.8975113812213	0.00830280145299094	0.0372308859657962	0.572404494382023	0.264361198263232	1.18543140915095	13	95	1
SPCC790.03	16	370	35	100	1307	300	0.16	36.5165577484256	0.283091048201989	64.6094413108142	0.0253028637778396	0.0727671484989571	0.565189189189189	0.330708429576363	0.95106663088137	25	91	1
SPNCRNA.1278	1	16	58	100	1975	300	0.01	2.2822848592766	0.00810126582278481	1.84893963283167	0.00308778638028139	0.444289421552728	1.234375	0.0609837810105574	8.77471607566638	0	101	1
SPCC1840.03	31	1679	15	100	3575	300	0.31	70.7508306375745	0.46965034965035	107.187588216095	0.0127179617399512	0.0266493277266729	0.660065515187612	0.454667132203257	0.952713466228556	41	90	1
SPCC1840.04	4	264	6	100	3157	300	0.04	9.12913943710639	0.0836236933797909	19.0853089277486	0.00481495758869079	0.0420468142195359	0.478333333333333	0.152008211074968	1.32741792491075	8	96	1
SPNCRNA.516	0	0	89	100	1896	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPCC1840.10	36	107	74	100	226	300	0.36	82.1622549339575	0.473451327433628	108.055079620618	0.226475381518761	0.498031371224655	0.760373831775701	0.511834362232399	1.12555089896772	43	93	1
SPCC1840.11	52	140	3	100	750	300	0.52	118.678812682383	0.186666666666667	42.6026507064965	0.266720461558987	0.516219617647501	2.78571428571429	2.0004034616924	3.87164713235626	23	129	0.00195160983718749
SPCC1840.12	10	43	9	100	2289	300	0.1	22.822848592766	0.018785495849716	4.28738527518103	0.109732252116706	0.479555347966361	5.32325581395349	2.5117712509514	10.97702191495	2	108	0.573700108390047
SPCC965.03	16	437	11	100	1644	300	0.16	36.5165577484256	0.265815085158151	60.6665744223767	0.0214604367743143	0.0615009970479609	0.601922196796339	0.352809580569727	1.01107639146848	24	92	1
SPNCRNA.1280	7	87	4	100	2415	300	0.07	15.9759940149362	0.0360248447204969	8.22189576633805	0.034151843934587	0.17987678380173	1.94310344827586	0.824767031020276	4.34402432881178	3	104	1
SPNCRNA.517	3	3	0	100	841	300	0.03	6.84685457782979	0.00356718192627824	0.814132530062996	0.162070833932487	6.17014163335868	8.41	1.36301571337222	51.8908911365465	0	103	1
SPNCRNA.1282	0	3	16	100	472	300	0	0	0.00635593220338983	1.45060478343852	0.0327971598819604	2.22593021867193	0	0.154802594642853	10.5063906321315	0	100	1
SPCC965.06	9	394	21	100	1568	300	0.09	20.5405637334894	0.251275510204082	57.3482292445778	0.0110581898697596	0.0454619559601519	0.358172588832487	0.173392417157831	0.712843469455182	21	88	1
SPNCRNA.1283	0	3	0	100	1109	300	0	0	0.00270513976555455	0.61738995291522	0.0327971598819604	2.22593021867193	0	0.363720503090941	24.6855661250718	0	100	1
SPCC965.09	2	143	38	100	1479	300	0.02	4.5645697185532	0.0966869506423259	22.0667163540604	0.00239840631581315	0.0571308619042746	0.206853146853147	0.0354724294108765	0.844965447564221	8	94	1
SPCC965.10	26	538	24	100	2578	300	0.26	59.3394063411915	0.208688906128782	47.6287530756714	0.0319125114209625	0.0726425299847898	1.24587360594796	0.822704544432414	1.87272442300788	21	105	1
SPCC965.12	3	286	17	100	1550	265	0.03	6.84685457782979	0.184516129032258	42.111836758265	0.0026919714566981	0.0336757437156969	0.162587412587413	0.0417255575788206	0.521974027593303	16	87	1
SPNCRNA.121	1	0	12	100	26	300	0.01	2.2822848592766	0	0	0.0577765545925511	8.27870929775896	NA	0.0150219041940633	2.15246441741733	0	101	1
SPNCRNA.550	2	1	7	100	211	300	0.02	4.5645697185532	0.004739336492891	1.08165159207422	0.143294171183347	55.6482554667983	4.22	0.302350701196862	117.417819034944	0	102	1
SPNCRNA.35	5	14	40	100	253	300	0.05	11.411424296383	0.0553359683794466	12.629244280582	0.112619164707253	1.05848657610488	0.903571428571428	0.284926486709351	2.67797103754534	5	100	1
SPCC965.13	5	1948	44	100	3867	300	0.05	11.411424296383	0.503749676752004	114.970026011658	0.000943812052236448	0.00637531161397912	0.0992556468172485	0.0364972120599835	0.246533300112573	35	70	1
SPCC965.14c	5	61	22	100	582	300	0.05	11.411424296383	0.104810996563574	23.9208550542736	0.0290456517131218	0.212125386404063	0.477049180327869	0.169045692970369	1.23456974887164	9	96	1
